village_id,village,district,block,state,is_core_sample,latitude,longitude,distance_to_border_km,village_source,district_verified,built_2019,built_2019_image_count
189,Lungba,Kra daadi,Unknown,Arunachal Pradesh,True,28.0563852,93.6123875,50.68892085304349,control (non-VVP),True,0.03368771800945318,1
190,Barbia,Kra daadi,Unknown,Arunachal Pradesh,True,28.0190623,93.587875,51.595167768399534,control (non-VVP),True,0.03348574698809215,5
191,Sangyo,Kra daadi,Unknown,Arunachal Pradesh,True,28.0739291,93.639461,51.65878822091823,control (non-VVP),True,0.030908541740243618,1
192,Yame,Kra daadi,Unknown,Arunachal Pradesh,True,28.0522324,93.6242896,51.89243002350344,control (non-VVP),True,0.032297577594630554,1
193,Furak,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.1295763,93.2446185,23.644251699452592,control (non-VVP),True,0.0362525140081292,1
194,Terreline,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.1411574,93.3572171,26.51802186153796,control (non-VVP),True,0.0328646144517263,1
195,Terik,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.1291371,93.339988,26.77954567696128,control (non-VVP),True,0.03580213887593496,1
196,Tikla,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.1115397,93.3098102,27.28139338097069,control (non-VVP),True,0.05295739291345403,1
197,Nayapuk,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.1297215,93.3536247,27.39755940715146,control (non-VVP),True,0.03924720407657717,1
198,帕普,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.1632499,93.405407,27.60392116681208,control (non-VVP),True,0.03600213344936073,1
199,Sayang,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.1575101,93.4060193,28.10214916095901,control (non-VVP),True,0.035727726096766055,1
200,Hagra,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0961261,93.2908666,28.286611791674424,control (non-VVP),True,0.0401342422516529,1
201,哈德,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.1661506,93.419094,28.34298124436513,control (non-VVP),True,0.032129569343390424,1
202,Putong,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.1031564,93.3259013,28.747518787759585,control (non-VVP),True,0.052779571694931346,1
203,Tarla,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.1131762,93.3533548,28.96445497287652,control (non-VVP),True,0.03364559757777346,1
204,Kelong,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.1556657,93.4203969,29.23949044212164,control (non-VVP),True,0.026405264126088727,1
205,Sareng,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.1433941,93.4071107,29.32352059865547,control (non-VVP),True,,1
206,Chera,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.105217,93.352456,29.69292920662148,control (non-VVP),True,0.03700639877754256,1
207,Nayap,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.1058646,93.3579216,29.890658452078466,control (non-VVP),True,0.034788108719623505,1
208,Sitam,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0986373,93.3539313,30.40360630101741,control (non-VVP),True,0.03887511897424385,1
209,Hiniyum,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.127374,93.403807,30.464343482992355,control (non-VVP),True,0.03516631392677923,1
210,Cheya,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0965707,93.3537616,30.597999096369417,control (non-VVP),True,0.03865456800057094,1
211,Lubupa,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0922288,93.3535062,31.012561168714097,control (non-VVP),True,0.037993414533878056,1
212,Bamo,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0971546,93.3686732,31.254154202601,control (non-VVP),True,0.03380042990308866,1
213,Dania,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.1225512,93.411611,31.36375991835551,control (non-VVP),True,0.034477671203917766,1
214,Hala,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.1166163,93.416693,32.188850811278364,control (non-VVP),True,0.03323166725873816,1
215,Pilpu,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0798871,93.3655125,32.77271304001295,control (non-VVP),True,0.03718775797060166,1
216,Goa,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0881033,93.3835385,32.86599086613841,control (non-VVP),True,0.03599462785199335,1
217,Omla,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0789469,93.3730704,33.22055553315639,control (non-VVP),True,0.03590730110322076,1
218,Meruk,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0723991,93.3604476,33.279858619395576,control (non-VVP),True,0.03799278208658253,1
219,Nampe,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0957497,93.4106276,33.64910123388011,control (non-VVP),True,0.03870872423770572,1
220,Dogwa,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0967706,93.4122381,33.6519244414456,control (non-VVP),True,0.03961506425643397,1
221,Mariangha,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0768186,93.3779326,33.66090017580559,control (non-VVP),True,0.037337356617096744,1
222,Vitalin,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8829315,93.061541,33.975486802444344,control (non-VVP),True,0.03234986352621706,10
223,Hirik,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0857154,93.4141714,34.7540263686586,control (non-VVP),True,0.034302702602838145,1
224,Subuk,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0825535,93.4104364,34.82883747652445,control (non-VVP),True,0.03334871052013688,1
225,Jali,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0713102,93.3941648,34.998439529192474,control (non-VVP),True,0.036041313558291,1
226,Peni,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0675109,93.390127,35.154770319287536,control (non-VVP),True,0.03526547804011841,1
227,Kodela,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0167667,93.2132294,35.25202747790925,control (non-VVP),True,,7
228,Retung,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0126009,93.220157,35.844726407084124,control (non-VVP),True,,7
229,Furang,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0069345,93.2141257,36.33741974223333,control (non-VVP),True,,7
230,Taba,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0616364,93.4126933,36.876981618513945,control (non-VVP),True,0.03656837531895787,1
231,Sejik,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0651757,93.4212354,37.01681620549449,control (non-VVP),True,0.03730717079686341,1
232,Gone,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9567194,93.1119431,37.800271257200585,control (non-VVP),True,0.03422280878514123,7
233,Kaney,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9880893,93.1999363,37.82599979539341,control (non-VVP),True,0.03571796289732326,7
234,Hanglik,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0712841,93.4547212,38.44375648651784,control (non-VVP),True,,1
235,Upper Lichila,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9798598,93.2015731,38.745249754930015,control (non-VVP),True,0.0364115380644424,7
236,Palo,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9441662,93.1157356,39.226567277213874,control (non-VVP),True,0.034500684155680604,7
237,Nade,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9617646,93.1869151,40.214666278583984,control (non-VVP),True,0.0385264001255516,7
238,Lamnia,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0504537,93.4555379,40.311592515249735,control (non-VVP),True,0.03289479512851254,1
239,Lee,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9633075,93.202655,40.5273712000208,control (non-VVP),True,0.042727610236950084,7
240,Chotte,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0474404,93.455651,40.58526244923831,control (non-VVP),True,0.03618539763969599,1
241,Mala,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0438593,93.4527315,40.733939823600245,control (non-VVP),True,0.04375655801266258,1
242,Pachik,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0431644,93.4563404,41.00603214290621,control (non-VVP),True,0.0397139955480719,1
243,Lower Lichila,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9634244,93.228221,41.34605860852293,control (non-VVP),True,0.039877661869969494,7
244,Baribayang,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9405099,93.1576514,41.57653710677136,control (non-VVP),True,0.03271942391620542,7
245,Sipe,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9473278,93.1919733,41.89340447326483,control (non-VVP),True,0.030868420801317627,7
246,Kodela,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9589181,93.2421602,42.11795642501733,control (non-VVP),True,0.0408656270039229,7
247,Haleba,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9535172,93.2212596,42.28019632157901,control (non-VVP),True,0.03450873697873958,7
248,Sewaring,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9487419,93.2097591,42.281563352875466,control (non-VVP),True,0.03231936666709789,7
249,Kelin,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0334539,93.4679615,42.55146449585489,control (non-VVP),True,0.05281446124357268,1
250,Tai,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9557116,93.2503551,42.63224130132467,control (non-VVP),True,0.03514303805820304,7
251,Mangio,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0318367,93.4689617,42.75388023518099,control (non-VVP),True,0.05432749359129124,1
252,Hashi,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.029797,93.4690502,42.94030383895248,control (non-VVP),True,0.05485954781828108,1
253,Ruktepu,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.945805,93.2387355,43.47181854815469,control (non-VVP),True,0.03743833112966827,7
254,Rilong,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9510659,93.2673215,43.48068010680575,control (non-VVP),True,0.036305446724851725,7
255,Fua,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9448103,93.2637154,44.0865288735071,control (non-VVP),True,0.03559308810104407,7
256,Dome,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9445671,93.2883561,44.5896695685161,control (non-VVP),True,0.04418336619360263,7
257,Solung,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.016221,93.4805766,44.82397118514112,control (non-VVP),True,0.03564179296790864,5
258,Pariuk,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9393093,93.2903924,45.19870782941564,control (non-VVP),True,0.03510434515954113,7
259,Rakte,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.926534,93.2636139,46.06823846479028,control (non-VVP),True,0.031523310309879544,6
260,Patuk,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0084129,93.4938419,46.299794565268975,control (non-VVP),True,0.08278455459788556,5
261,Sebi,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9282641,93.3018993,46.61433157331805,control (non-VVP),True,0.03369038266638228,6
262,Joku,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0070922,93.4973613,46.62628909613486,control (non-VVP),True,0.0735792649826044,5
263,Digging,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9235664,93.283198,46.78763481249497,control (non-VVP),True,0.030891997667909718,6
264,Mangdo,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0051556,93.4984123,46.859501027541725,control (non-VVP),True,0.05671799147238199,5
265,Relung,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9267335,93.3063161,46.86825949798589,control (non-VVP),True,0.03338851696460834,6
266,Lungte Tacha,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0384138,93.5537004,47.69094966353208,control (non-VVP),True,0.03369553417880014,1
267,Toba,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9156223,93.2907437,47.78939326062448,control (non-VVP),True,0.030318679166910657,6
268,Kanchangjana,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9125039,93.3209425,48.71997667860336,control (non-VVP),True,0.0342332759826636,6
269,Mara,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9118254,93.3236314,48.85404267322851,control (non-VVP),True,0.03436903539914462,6
270,Jeevandept,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9115014,93.3332283,49.11695225445854,control (non-VVP),True,0.053414146043524346,6
271,Parsi-Parlo,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9895698,93.5138011,49.151363014137466,control (non-VVP),True,0.1749579176664951,5
272,Nikja,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9157176,93.3536671,49.21145406736955,control (non-VVP),True,0.049529486203522745,6
273,Tumbia,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0021269,93.5328877,49.2503520875537,control (non-VVP),True,0.038235913573063815,5
274,Satum,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9120184,93.3437143,49.33027572220367,control (non-VVP),True,0.06685951703706418,6
275,Labia,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9932164,93.5228247,49.38217287727649,control (non-VVP),True,0.04075571742502256,5
276,Papin,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9124359,93.3585619,49.70071264139772,control (non-VVP),True,0.03882870576639343,6
277,Taipa,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9074231,93.3503798,50.000254036204005,control (non-VVP),True,0.30852897191610873,6
278,Manghe 2,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9065246,93.3469471,50.00261881257338,control (non-VVP),True,0.22642255357325217,6
279,Chingkongne,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9172781,93.3867833,50.09319948839584,control (non-VVP),True,0.031762623540759836,6
280,Leya,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9788093,93.5157141,50.2141330349661,control (non-VVP),True,0.03573299790922006,5
281,Jog,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9050355,93.3500017,50.24400761445297,control (non-VVP),True,0.369373798477694,6
282,Furek,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9140344,93.3859036,50.39997565229497,control (non-VVP),True,0.03057433371474099,6
283,Boa,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9822237,93.5256281,50.50814300303482,control (non-VVP),True,0.03670178023129823,5
284,Renchiporing II,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9814404,93.5279667,50.71855795214688,control (non-VVP),True,0.039351623502878956,5
285,Radang,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9076277,93.3755482,50.7270090896494,control (non-VVP),True,0.03842817190236719,6
286,Pinging,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8985446,93.3430694,50.75289219387971,control (non-VVP),True,0.13707889537130924,6
287,Sangkun,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9292256,93.435367,50.76845974976534,control (non-VVP),True,0.04319325465095815,4
288,Harrang,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9315942,93.4420695,50.82750254588048,control (non-VVP),True,0.03190278710251093,4
289,Rambo,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8974975,93.3425604,50.85186545393655,control (non-VVP),True,0.11136164501021321,6
290,马拉,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8886329,93.2980263,50.85905616580256,control (non-VVP),True,,6
291,Nyobia,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8863971,93.2907263,50.97484316509296,control (non-VVP),True,,6
292,Yerik,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0082819,93.5670426,50.99247097556977,control (non-VVP),True,0.039211412602170016,5
293,Deyang,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8852661,93.2892168,51.06698450676937,control (non-VVP),True,,6
294,Konkup,Kurung Kumey,Unknown,Arunachal Pradesh,True,28.0111367,93.5726645,51.14934662725592,control (non-VVP),True,0.03574141882683371,5
295,Renchiporing,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9775535,93.5336956,51.4060132841194,control (non-VVP),True,0.03958647327407484,5
296,Johak,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8807287,93.2817346,51.40770745829745,control (non-VVP),True,0.032286682754060866,6
297,Sullung Tapin,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8941928,93.3556556,51.55323025971673,control (non-VVP),True,0.03457560344056975,6
298,Yapak 2,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.900174,93.3802795,51.65969396405898,control (non-VVP),True,0.06019936610895469,6
299,Tapone,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.905549,93.4006325,51.79468143929064,control (non-VVP),True,0.039803450372920164,6
300,Sangsar,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9123798,93.4211037,51.870012288391685,control (non-VVP),True,0.03138313067607012,6
301,Jiri,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9024698,93.394667,51.902330560889375,control (non-VVP),True,0.037235411768691384,6
302,Rate,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9025231,93.4035863,52.21322105588406,control (non-VVP),True,0.04030594342655935,6
303,Molo,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9634667,93.5271662,52.25035030613911,control (non-VVP),True,0.03525177549053244,5
304,Kokpunayer,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8696105,93.2638666,52.25205034776048,control (non-VVP),True,,6
305,Rite,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9046219,93.4117605,52.29938591724223,control (non-VVP),True,0.031247474018539143,6
306,Yarpu,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9101363,93.4264549,52.31129939409694,control (non-VVP),True,0.03459244418248175,6
307,Manghe 1,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8964882,93.3905192,52.38200201966226,control (non-VVP),True,0.0354217330887278,6
308,Najibibuk,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8683639,93.2642347,52.3948285914516,control (non-VVP),True,,6
309,Taram,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9628134,93.5366038,52.86940455626912,control (non-VVP),True,0.028921007322365237,5
310,Tabumna,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8598023,93.2528662,53.09351796866028,control (non-VVP),True,0.0379966182746848,6
311,Yarpu,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.894643,93.4225849,53.73157852709238,control (non-VVP),True,0.036907104810812184,6
312,Langbang,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9544909,93.540336,53.82502054267635,control (non-VVP),True,0.045900455021797466,5
313,Made,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9780177,93.5788669,54.24125028274002,control (non-VVP),True,0.188641169335633,5
314,Kele,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9032308,93.4632364,54.57472977853739,control (non-VVP),True,0.03241727128878718,4
315,Sera,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.9554003,93.5546431,54.61031844795788,control (non-VVP),True,0.04615018732716859,5
316,Byate,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8878009,93.4444302,55.29752731979862,control (non-VVP),True,0.03536731897128275,4
317,Keya,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8850396,93.4612545,56.28702084330097,control (non-VVP),True,0.031186190902257122,4
318,Panyi,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8742022,93.4525059,56.99915437798174,control (non-VVP),True,0.05456046345584906,4
319,Kush Lami,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8754594,93.4559652,57.017342103096205,control (non-VVP),True,0.055415093095188626,4
320,Pari,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8773703,93.4806463,57.90796227435106,control (non-VVP),True,0.03150136773464292,4
321,Nibi,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8906614,93.5152047,58.290531000282,control (non-VVP),True,0.05181576113149143,4
322,Leba,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.889732,93.5177222,58.507068066069465,control (non-VVP),True,0.05603248205853598,4
323,Sara,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8764655,93.5162563,59.69502349076612,control (non-VVP),True,0.04859525051687003,4
324,Hiba,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8672206,93.4999319,59.79411601184075,control (non-VVP),True,0.03961170426088406,4
325,Langria,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7303718,93.2723198,59.90006834905566,control (non-VVP),True,0.04211390836064927,6
326,Dengba,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8559794,93.479899,59.98757661935535,control (non-VVP),True,0.0336431733722261,4
327,Payu,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7289942,93.2749594,60.20162200196997,control (non-VVP),True,0.04076076899440804,6
328,Sangme,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8554992,93.4857201,60.29218859321547,control (non-VVP),True,0.04332721110750799,4
329,Cheki,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8689915,93.5175395,60.47393621617884,control (non-VVP),True,0.03562105440453387,4
330,Palang,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7081538,93.27106,61.00002383100187,control (non-VVP),True,0.033579360183630134,6
331,Phassang,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7243116,93.2813307,61.00114956989782,control (non-VVP),True,0.058165336711069514,6
332,Leel,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8437826,93.4758359,61.027728437158686,control (non-VVP),True,0.054582158507616725,4
333,Dara,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8616633,93.5158884,61.097009884854096,control (non-VVP),True,0.043341610130129236,4
334,Sangripo,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7227416,93.282713,61.20402338700937,control (non-VVP),True,0.05637878667872408,6
335,Sangte,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7291192,93.288153,61.34319384028954,control (non-VVP),True,0.08751265341254959,6
336,Mujariang,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7257548,93.2911669,61.78015811059391,control (non-VVP),True,0.09598333913397751,6
337,Leya,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7282734,93.2932093,61.82821044976273,control (non-VVP),True,0.09013831328328178,6
338,Leel Camp,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8432284,93.497014,62.00909168626551,control (non-VVP),True,0.08640978184628254,4
339,Saleriang,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7854605,93.3201249,62.49683818805669,control (non-VVP),True,0.03682774898154647,6
340,Yaki,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.836181,93.4940102,62.57138583180046,control (non-VVP),True,0.03952648979733927,4
341,恰吐姆,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8448117,93.5145294,62.66270137690602,control (non-VVP),True,0.035135647573383076,4
342,Tumlang,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8281634,93.4904133,63.21063792357364,control (non-VVP),True,0.03715076998262687,4
343,Tagum,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8357436,93.5079409,63.24155626114598,control (non-VVP),True,0.06718872659933824,4
344,6 Mile Camp,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8329405,93.5083348,63.53466159203505,control (non-VVP),True,0.06639577699432604,4
345,Kamayer,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7905642,93.3910095,63.553019802162574,control (non-VVP),True,0.031622849117568866,6
346,Rowa,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8428454,93.5296997,63.58239405799619,control (non-VVP),True,0.03900913249168384,4
347,Pagrang,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8509062,93.5452982,63.59431330152693,control (non-VVP),True,0.10185131580356925,4
348,Pinchi,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7735733,93.316873,63.73939593102888,control (non-VVP),True,0.08180738499006414,6
349,Pagga,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8504991,93.5494243,63.84511944565142,control (non-VVP),True,0.05199847785776267,4
350,Powak Korar,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8375593,93.5258798,63.90711936348984,control (non-VVP),True,0.039348147483053424,4
351,Reyup,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8567715,93.5619177,63.9144594974527,control (non-VVP),True,0.04303284140513992,4
352,Yarte,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.831632,93.5141164,63.928763556397165,control (non-VVP),True,0.04282374280352982,4
353,Lengro,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8547999,93.559177,63.95219245497713,control (non-VVP),True,0.046829207360609915,4
354,Jugriang,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7707148,93.3182278,64.07412331265515,control (non-VVP),True,0.08517568479513819,6
355,Dangu,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.835467,93.5289814,64.25878085878584,control (non-VVP),True,0.03971395110433048,4
356,Raris,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7680851,93.3146271,64.30181164190407,control (non-VVP),True,0.08051102163210164,6
357,Kaung,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8225472,93.5040159,64.36416345609699,control (non-VVP),True,0.030097693654548285,4
358,Nyori,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8475995,93.5552271,64.41930892283993,control (non-VVP),True,0.05273331236633316,4
359,Kaglang,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8501585,93.5616729,64.5179983500826,control (non-VVP),True,0.03660564052671568,4
360,Tachak,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.841908,93.5484681,64.60881049685287,control (non-VVP),True,0.03972501145733482,4
361,Regba,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8236364,93.5159119,64.79457267348194,control (non-VVP),True,0.04020430553696844,4
362,Miba,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.824202,93.5173691,64.80624403518753,control (non-VVP),True,0.04397995181184681,4
363,Byasi,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8372182,93.5436135,64.80999552177649,control (non-VVP),True,0.03897281217798154,4
364,Kamrung,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8336301,93.5467063,65.30729308696289,control (non-VVP),True,0.03406782512300621,4
365,Dilanggang,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7796166,93.41419,65.38837481129138,control (non-VVP),True,0.11796111058615437,6
366,Lower Happa,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.825885,93.5332832,65.39224214605467,control (non-VVP),True,0.046124080590846515,4
367,Paching,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8225097,93.5290614,65.51800095183597,control (non-VVP),True,0.03824171723761671,4
368,Longlefoth,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.776484,93.4150439,65.74452729572074,control (non-VVP),True,0.12585548634658345,6
369,Lumte,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7863252,93.446526,65.74813459784494,control (non-VVP),True,0.03984915815788102,4
370,Rangdo,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7820948,93.4575729,66.57919253927102,control (non-VVP),True,0.07784905278144265,4
371,Rayer Sollung,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7426766,93.3108399,66.98295878047651,control (non-VVP),True,0.032723235393622374,6
372,Gangnee,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7541489,93.3737844,67.00109804923758,control (non-VVP),True,0.04048542936870195,6
373,Dolo,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7568896,93.4009912,67.41071862560815,control (non-VVP),True,0.03456633721256329,6
374,Hiya,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7752174,93.4614457,67.4283307908398,control (non-VVP),True,0.0895607398082926,4
375,Pinchi Sollung,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7385004,93.3140943,67.50228529054776,control (non-VVP),True,0.03965933377099188,6
