village_id,village,district,block,state,is_core_sample,latitude,longitude,ndbi_2021,ndbi_n_2021,lights_2021,lights_n_2021,ndbi_2023,ndbi_n_2023,lights_2023,lights_n_2023,ndbi_2025,ndbi_n_2025,lights_2025,lights_n_2025
239,Sela,Pithoragarh,Dharchula or Kanalichhina (unresolved),Uttarakhand,True,30.1472581,80.6056591,-0.23212798389452835,24,0.3572777134461408,4,-0.33652760049651864,24,0.3031092231150647,4,-0.21909055146016426,31,0.4952112952846335,4
240,Tidang,Pithoragarh,Dharchula or Kanalichhina (unresolved),Uttarakhand,True,30.246,80.5487,-0.23341818060406538,24,0.376171269502429,4,-0.30767249637128724,24,0.437455803287622,4,-0.21308890871316688,29,0.43190330994721926,4
241,Amali,Pithoragarh,Dharchula or Kanalichhina (unresolved),Uttarakhand,True,29.7039,80.3278,-0.232366989912705,24,0.33911025592463506,4,-0.2599001434112516,24,0.38799399498638637,4,-0.22910550268735838,29,0.3902674695745306,4
242,Bagori,Uttarkashi,Bhatwari,Uttarakhand,True,30.7702443,78.4746317,-0.24022513421157904,44,0.42641928653159084,4,-0.29923654417308504,48,0.4592063886114473,4,-0.1880100800312073,53,0.5492443047455821,4
243,Dharali,Uttarkashi,Bhatwari,Uttarakhand,True,31.0408468,78.7815312,-0.16992162926540674,48,0.502179085083121,4,-0.21292609634872256,48,0.5742017256403433,4,-0.12592672782324685,60,1.7718446798694945,4
244,Harshil,Uttarkashi,Bhatwari,Uttarakhand,True,31.0350501,78.7572289,-0.1745416783408534,48,0.5368971869878799,4,-0.19601756507772633,48,0.6739370211461645,4,-0.16042806148667654,60,1.0230005526568327,4
245,Jadung,Uttarkashi,Bhatwari,Uttarakhand,True,31.1648,79.0397,0.05330648149623952,48,0.35177688438405263,4,0.01566649691085142,48,0.400298382325839,4,0.055900737828575076,60,0.415932792264928,4
246,Jaspur,Uttarkashi,Bhatwari,Uttarakhand,True,30.727214,78.4636435,-0.24086136145965792,44,0.9304107352520002,4,-0.31545427712720453,48,1.0515114844563496,4,-0.2558427058892374,53,1.5944769916503088,4
247,Jhala,Uttarkashi,Bhatwari,Uttarakhand,True,31.0248573,78.7101354,-0.1749008962041681,48,0.43029459479692816,4,-0.25698546839539443,48,0.5156918894600224,4,-0.1773130119062683,60,0.7343108226157524,4
248,Mukhawa,Uttarkashi,Bhatwari,Uttarakhand,True,31.0542,78.7901,-0.0815484292947489,48,0.3858109549344163,4,-0.1358731187696555,48,0.33620837532488035,4,-0.035505706997492725,60,0.479470991294443,4
249,Nelang,Uttarkashi,Bhatwari,Uttarakhand,True,31.121954,79.0304088,0.10482712225382357,48,0.3876408440255654,4,0.07140859677866328,48,0.4364680325287522,4,0.10877370185673406,60,0.38258125247960495,4
250,Purali,Uttarkashi,Bhatwari,Uttarakhand,True,31.0299258,78.7099965,-0.1941025937854157,48,0.41643243306391947,4,-0.27340618365693986,48,0.543605410215017,4,-0.18710674475958997,60,0.5885378340450493,4
251,Sukki,Uttarkashi,Bhatwari,Uttarakhand,True,31.014,78.7108,-0.18462454150776922,48,0.41755731800758167,4,-0.23412811796104327,48,0.5370605847265523,4,-0.16574649233183214,60,0.7189192108191778,4
252,Chhitkul,Kinnaur,Unknown,Himachal Pradesh,False,31.3881,78.46219,-0.155264209092539,24,0.3864331835688188,4,-0.2454887262889499,24,0.3647844712089362,4,0.0547369277978362,31,0.42295258816588543,4
253,Pooh,Kinnaur,Unknown,Himachal Pradesh,False,31.76159,78.5839324,-0.08133323158049849,24,0.6783537962647868,4,-0.043561210421145885,24,0.9799439541303744,4,-0.05157209552368299,31,1.0092609223204971,4
254,Nako,Kinnaur,Unknown,Himachal Pradesh,False,31.8813748,78.6270483,0.006358216080565997,24,0.4964522994407887,4,-0.02132551717165698,24,0.6700160615186088,4,-0.0010439264712228224,31,0.6975964590795299,4
255,Leo,Kinnaur,Unknown,Himachal Pradesh,False,31.8839167,78.5935199,-0.09373672180224676,24,0.4712033062505366,4,-0.1092812947719914,24,0.6137940245924025,4,-0.10669186588493175,31,0.6143329727484297,4
256,Chango,Kinnaur,Unknown,Himachal Pradesh,False,31.9777573,78.5944015,-0.18888447466418165,24,0.61456069401024,4,-0.20611197114360016,24,0.7554472864499363,4,-0.2023405960425279,31,0.7197843507582896,4
257,Gue,Lahaul and Spiti,Unknown,Himachal Pradesh,False,32.1310531,78.5697113,-0.12979814982387855,24,0.3899601845667874,4,-0.15108025546385756,24,0.5333864028286782,4,-0.1414011223434142,31,0.5009925783692905,4
258,Lalung,Lahaul and Spiti,Unknown,Himachal Pradesh,False,32.14927,78.27071,0.1026355186389369,48,0.36250540237168993,4,0.08034368362980362,48,0.4333162117648769,4,0.06244485749593519,62,0.37906756578265,4
