village_id,village,district,block,state,is_core_sample,latitude,longitude,ndbi_2019,lights_2019,ndbi_2019_image_count,lights_2019_image_count
182,Gatam,Kra daadi,Pipsorang,Arunachal Pradesh,True,28.0979458,93.6001405,-0.2921243396166578,0.2063632926579272,72.0,12.0
183,Habak,Kra daadi,Pipsorang,Arunachal Pradesh,True,28.1084846,93.5827385,-0.2775217465583891,0.2443165730664184,72.0,12.0
184,Hapuk (I),Kra daadi,Pipsorang,Arunachal Pradesh,True,28.0967863,93.5839299,-0.2871774882302904,0.23207910385785,72.0,12.0
185,Kokso,Kra daadi,Pipsorang,Arunachal Pradesh,True,28.0838152,93.6115937,-0.2781392580291229,0.2241610413159509,72.0,12.0
186,Richik,Kra daadi,Pipsorang,Arunachal Pradesh,True,28.064816,93.6543383,-0.2380585808714971,0.1796118620402617,72.0,12.0
187,Chungthang,North,Chungthang,Sikkim,True,27.604236,88.6465196,-0.0928006996892207,1.3509068161116111,72.0,12.0
188,Tung,North,Chungthang,Sikkim,True,27.5475,88.6493,-0.1963133935141522,0.3004069164843863,72.0,12.0
189,Chawang,North,Kabi Tingda,Sikkim,True,27.4415,88.5992,-0.1994027912640476,0.3180580604842443,72.0,12.0
190,Labi,North,Kabi Tingda,Sikkim,True,27.4373,88.6584,-0.1966227932170329,0.2071770625583047,72.0,12.0
191,Paney-Phensong,North,Kabi Tingda,Sikkim,True,27.4340487,88.6127695,-0.1733758626393655,0.3275824926453782,72.0,12.0
192,Phamtam,North,Kabi Tingda,Sikkim,True,27.4557,88.61,-0.2026547518440388,0.2365196568744905,72.0,12.0
193,Phodong,North,Kabi Tingda,Sikkim,True,27.4130306,88.5838702,-0.219057087978497,0.7540822836693012,72.0,12.0
194,Ramthang,North,Kabi Tingda,Sikkim,True,27.4039854,88.550947,-0.1980469664145782,0.3527520730856041,72.0,12.0
195,Rongong,North,Kabi Tingda,Sikkim,True,27.4092,88.5635,-0.2309603767325484,0.3812090733221598,72.0,12.0
196,Tangyek,North,Kabi Tingda,Sikkim,True,27.4207,88.527,-0.2004863941712896,0.4317650870410611,72.0,12.0
197,Tingchim,North,Kabi Tingda,Sikkim,True,27.4607586,88.5277316,-0.2148664872091385,0.5460334854695934,72.0,12.0
198,Tingda,North,Kabi Tingda,Sikkim,True,27.3957,88.6272,-0.1807733710842793,0.3953389092197632,72.0,12.0
199,Tumlong,North,Kabi Tingda,Sikkim,True,27.4198712,88.5898311,-0.1975322774932242,0.3041573888342205,72.0,12.0
200,Lachen,North,Lachen,Sikkim,True,27.7305455,88.5469054,-0.083473472274913,0.4831110646482557,72.0,12.0
201,Lachung,North,Lachung,Sikkim,True,27.7794,88.7152648,-0.3338222577951795,0.2117400612752706,73.0,12.0
202,Barfok,North,Passingdang,Sikkim,True,27.4977,88.491,-0.2769555364239873,0.2368272825433553,72.0,12.0
203,Gor,North,Passingdang,Sikkim,True,27.4302826,88.4984203,-0.228043051764758,0.3076100432845863,72.0,12.0
204,Hee-Gyathang,North,Passingdang,Sikkim,True,27.4816,88.4991,-0.2499847964757178,0.2667746760325724,72.0,12.0
205,Lingdem,North,Passingdang,Sikkim,True,27.5494817,88.4569319,-0.2074151689984404,0.2834789041776005,72.0,12.0
206,Lingdong,North,Passingdang,Sikkim,True,27.5073091,88.5194632,-0.1957612395970099,0.3419149791144893,72.0,12.0
207,Lingthem,North,Passingdang,Sikkim,True,27.5224732,88.5014686,-0.1928823929408927,0.2532176470413433,72.0,12.0
208,Lingzah-Tolung,North,Passingdang,Sikkim,True,27.571,88.4466,-0.2184172739055736,0.2515547572077974,72.0,12.0
209,Lum,North,Passingdang,Sikkim,True,27.394,88.48,-0.2637046484153471,0.2970656322219494,72.0,12.0
210,Namok,North,Passingdang,Sikkim,True,27.4504654,88.5375829,-0.1963961285863379,0.2939810621456837,72.0,12.0
211,Sakyong-Pentong,North,Passingdang,Sikkim,True,27.5797,88.4049,-0.1771670846055016,0.2226266052886471,72.0,12.0
212,Salim Pakel,North,Passingdang,Sikkim,True,27.5379,88.5518,-0.257465971453519,0.3426425920261278,72.0,12.0
213,Sangtok,North,Passingdang,Sikkim,True,27.4091,88.504,-0.2286893888655522,0.317064114878765,72.0,12.0
214,Sheyam,North,Passingdang,Sikkim,True,27.4367,88.528,-0.1715534319596571,0.4813566107989689,72.0,12.0
215,Shipgyer,North,Passingdang,Sikkim,True,27.5544461,88.6336147,-0.1902048290827967,0.3131334859523837,72.0,12.0
216,Tingbong,North,Passingdang,Sikkim,True,27.5524,88.4984,-0.2219566747778949,0.2638079274914023,72.0,12.0
217,Zimchung,North,Passingdang,Sikkim,True,27.4903,88.5321,-0.1830890507035661,0.6477375474040354,72.0,12.0
218,Bampa,Chamoli,Joshimath,Uttarakhand,True,30.7436664,79.8297153,-0.1676507631012783,0.2988972685396157,73.0,12.0
219,Gamsali,Chamoli,Joshimath,Uttarakhand,True,30.7559986,79.8261873,-0.1221696441477371,0.3197171241850466,73.0,12.0
220,Gurguti,Chamoli,Joshimath,Uttarakhand,True,30.7738,79.8758,-0.0796728026282979,0.2715718479464299,73.0,12.0
221,Joshimath,Chamoli,Joshimath,Uttarakhand,True,30.5555752,79.5612607,-0.0351111749193354,10.05841051181929,72.0,12.0
222,Kailashpur,Chamoli,Joshimath,Uttarakhand,True,30.7148,79.8639,-0.0210782630727121,0.2752732125421365,146.0,12.0
223,Mahargaon,Chamoli,Joshimath,Uttarakhand,True,30.4061118,79.4205814,-0.1161333277152282,0.7785755889011863,73.0,12.0
224,Malari,Chamoli,Joshimath,Uttarakhand,True,30.6845508,79.8893688,-0.0907964794558679,0.2909279443551359,146.0,12.0
225,Mana,Chamoli,Joshimath,Uttarakhand,True,30.9671228,79.4109692,-0.6687926448666301,0.3084991046818353,72.0,12.0
226,Bilju,Pithoragarh,Munsyari,Uttarakhand,True,30.3949398,80.1659059,-0.1195141627169368,0.2585443772375583,72.0,12.0
227,Burphu,Pithoragarh,Munsyari,Uttarakhand,True,30.3666548,80.1842308,-0.1547823175422527,0.2541812968927994,72.0,12.0
228,Martoli,Pithoragarh,Munsyari,Uttarakhand,True,30.3482498,80.1931552,-0.1887107528543809,0.2664485269869797,72.0,12.0
229,Rilkot,Pithoragarh,Munsyari,Uttarakhand,True,30.3104468,80.2080315,-0.2330738369240697,0.2681470375544632,72.0,12.0
230,Tola,Pithoragarh,Munsyari,Uttarakhand,True,30.3356863,80.2121168,-0.2479127895662819,0.261611402520667,72.0,12.0
231,Baling,Pithoragarh,Dharchula or Kanalichhina (unresolved),Uttarakhand,True,30.2092254,80.5479905,-0.3130543473874247,0.2580949817486471,72.0,12.0
232,Dar,Pithoragarh,Dharchula or Kanalichhina (unresolved),Uttarakhand,True,30.069216,80.602947,-0.0867053539945536,0.2347032980604486,73.0,12.0
233,Dugtu,Pithoragarh,Dharchula or Kanalichhina (unresolved),Uttarakhand,True,30.21,80.5679,-0.2129039983380212,0.2499917621931836,72.0,12.0
234,Garbyang,Pithoragarh,Dharchula or Kanalichhina (unresolved),Uttarakhand,True,30.1251387,80.8575277,-0.063862945345275,0.2489576524970575,146.0,12.0
235,Gunji,Pithoragarh,Dharchula or Kanalichhina (unresolved),Uttarakhand,True,30.1865763,80.8508108,-0.0764843597831414,0.2414777271392441,139.0,12.0
236,Kuti,Pithoragarh,Dharchula or Kanalichhina (unresolved),Uttarakhand,True,30.3078792,80.7599224,-0.2005471178961703,0.3212331912379749,72.0,12.0
237,Navi,Pithoragarh,Dharchula or Kanalichhina (unresolved),Uttarakhand,True,30.2049725,80.8373063,-0.071131430795299,0.2652181878079413,75.0,12.0
238,Rongkong (Raung Kong),Pithoragarh,Dharchula or Kanalichhina (unresolved),Uttarakhand,True,30.2033451,80.8316381,-0.1965463756306194,0.2834968732170917,74.0,12.0
239,Sela,Pithoragarh,Dharchula or Kanalichhina (unresolved),Uttarakhand,True,30.1472581,80.6056591,-0.1294310853009958,0.2116044632820606,73.0,12.0
240,Tidang,Pithoragarh,Dharchula or Kanalichhina (unresolved),Uttarakhand,True,30.246,80.5487,-0.2624580803748924,0.2628342545164224,72.0,12.0
241,Amali,Pithoragarh,Dharchula or Kanalichhina (unresolved),Uttarakhand,True,29.7039,80.3278,-0.0995701853006327,0.4222043301731217,72.0,12.0
242,Bagori,Uttarkashi,Bhatwari,Uttarakhand,True,30.7702443,78.4746317,-0.1441915213400303,0.3210780056494157,125.0,12.0
243,Dharali,Uttarkashi,Bhatwari,Uttarakhand,True,31.0408468,78.7815312,-0.1394969308649961,0.7111524497806834,146.0,12.0
244,Harshil,Uttarkashi,Bhatwari,Uttarakhand,True,31.0350501,78.7572289,-0.1836047758283634,0.6509983816752521,147.0,12.0
245,Jadung,Uttarkashi,Bhatwari,Uttarakhand,True,31.1648,79.0397,-0.2549995657335736,0.290602151424654,147.0,12.0
246,Jaspur,Uttarkashi,Bhatwari,Uttarakhand,True,30.727214,78.4636435,-0.2713248411243828,0.9718044911391892,127.0,12.0
247,Jhala,Uttarkashi,Bhatwari,Uttarakhand,True,31.0248573,78.7101354,-0.1003644016151221,0.4782108120338336,147.0,12.0
248,Mukhawa,Uttarkashi,Bhatwari,Uttarakhand,True,31.0542,78.7901,-0.0560815792646493,0.2569897943741525,146.0,12.0
249,Nelang,Uttarkashi,Bhatwari,Uttarakhand,True,31.121954,79.0304088,0.0430671162201641,0.260107431516358,145.0,12.0
250,Purali,Uttarkashi,Bhatwari,Uttarakhand,True,31.0299258,78.7099965,-0.1033745145055221,0.4014333320630562,147.0,12.0
251,Sukki,Uttarkashi,Bhatwari,Uttarakhand,True,31.014,78.7108,-0.1257909899415861,0.617567313094847,147.0,12.0
252,Chhitkul,Kinnaur,Unknown,Himachal Pradesh,False,31.3881,78.46219,-0.683102600114489,0.3130423841869522,73.0,12.0
253,Pooh,Kinnaur,Unknown,Himachal Pradesh,False,31.76159,78.5839324,-0.0186802615973231,0.7478842046370248,73.0,12.0
254,Nako,Kinnaur,Unknown,Himachal Pradesh,False,31.8813748,78.6270483,-0.0020516573593573,0.3861379098917765,73.0,12.0
255,Leo,Kinnaur,Unknown,Himachal Pradesh,False,31.8839167,78.5935199,-0.0428328273232771,0.4349822105567509,73.0,12.0
256,Chango,Kinnaur,Unknown,Himachal Pradesh,False,31.9777573,78.5944015,-0.0975288960827507,0.5394124920947103,74.0,12.0
257,Gue,Lahaul and Spiti,Unknown,Himachal Pradesh,False,32.1310531,78.5697113,-0.1737696863280501,0.3415065474824035,74.0,12.0
258,Lalung,Lahaul and Spiti,Unknown,Himachal Pradesh,False,32.14927,78.27071,-0.0908096630522466,0.2931873870218123,148.0,12.0
