village_id,village,district,block,state,is_core_sample,latitude,longitude,ndbi_2021,ndbi_n_2021,lights_2021,lights_n_2021,ndbi_2023,ndbi_n_2023,lights_2023,lights_n_2023,ndbi_2025,ndbi_n_2025,lights_2025,lights_n_2025,ndbi_slope,ndbi_trend_r2,lights_slope,lights_trend_r2
11,Dhanbari,Anjaw,Walong,Arunachal Pradesh,True,28.0078075,96.6214266,-0.247305063298806,48,0.0815770501217199,4,-0.2876417231226,48,0.2489273870103639,4,-0.2751264898937322,58,0.2494983380689324,4,-0.0069553566487315435,0.45394049204483217,0.041980321986803126,0.7525500538487976
12,Dong,Anjaw,Walong,Arunachal Pradesh,True,28.1679203,97.0389469,-0.1052093889697206,48,0.3120449447671529,4,-0.1754331588894567,48,0.2466620456894547,4,-0.1608515452643401,58,0.2158851202961872,4,-0.013910539073654873,0.5635977746076193,-0.024039956117741422,0.9586154723904317
13,Gong,Anjaw,Walong,Arunachal Pradesh,True,28.1700892,97.0008029,-0.2381452388733587,48,0.2829678858633453,4,-0.2398904589933223,48,0.3259800647118295,4,-0.1832103134477606,58,0.2113621274498214,4,0.013733731356399527,0.726196636836139,-0.017901439603380975,0.3823609369569734
14,Hot Spring,Anjaw,Walong,Arunachal Pradesh,True,28.2928975,97.1638576,-0.1701920714146532,24,0.2909883724758659,4,-0.2531781285970856,24,0.3121400899269256,4,-0.2559970994471193,29,0.1934662244776687,4,-0.021451257008116523,0.7746124422126945,-0.0243805369995493,0.5933857369524074
15,Hunung,Anjaw,Walong,Arunachal Pradesh,True,27.8741289,96.9451026,-0.2544357316516141,24,0.1546618656529952,4,-0.2817658368487867,24,0.2383009984411976,4,-0.2679511350777377,29,0.2180044366224378,4,-0.0033788508565309044,0.2445445899297722,0.01583564274236065,0.527019347259057
16,Kaho,Anjaw,Walong,Arunachal Pradesh,True,28.3034238,97.0250574,-0.1615273722343476,48,0.2667283931397963,4,-0.1732874652775012,48,0.4134539835715266,4,-0.1938778007094258,58,0.3638496144385182,4,-0.008087607118769553,0.9757668440057476,0.02428030532468048,0.42334387445949717
17,Khrawit,Anjaw,Walong,Arunachal Pradesh,True,27.9044705,96.9437389,-0.2489965067745979,24,0.218662791985478,4,-0.2772627603612657,24,0.2330094152774789,4,-0.262061867123321,29,0.1299390952089432,4,-0.0032663400871807825,0.21324593706724904,-0.0221809241941337,0.6313944936576646
18,Krowti,Anjaw,Walong,Arunachal Pradesh,True,28.2354088,97.0273216,-0.1740521763956032,48,0.1763103317665866,4,-0.2915540317495371,48,0.4198597124730698,4,-0.1799361002638896,58,0.2471043754841476,4,-0.0014709809670715999,0.001974566479213833,0.017698510929390253,0.07982898006714602
19,Krowti Labour Camp,Anjaw,Walong,Arunachal Pradesh,True,28.2318311,97.0285584,-0.1593871000360554,48,0.2276133863107029,4,-0.2897365920570156,48,0.4844054216766252,4,-0.1342129617965073,58,0.2530088490452123,4,0.006293534559887028,0.02273506224571758,0.006348865683627351,0.008052797738306507
20,Kundan,Anjaw,Walong,Arunachal Pradesh,True,28.2425043,97.0254063,-0.1688052835337248,48,0.1410292516777057,4,-0.3116897003027598,48,0.3326214123311685,4,-0.1684327566019071,58,0.20817052688096,4,9.31317329544226e-05,5.084791178413315e-06,0.016785318800813576,0.11925053491018972
21,Musai,Anjaw,Walong,Arunachal Pradesh,True,28.2588294,97.0287424,-0.137899917964084,48,0.2220741144950147,4,-0.2342044974315091,48,0.291385509040767,4,-0.1515465782513991,58,0.2612610522789501,4,-0.00341166507182878,0.01714507404922711,0.009796734445983842,0.31783781079271234
22,Samdul,Anjaw,Walong,Arunachal Pradesh,True,27.8858936,96.9223997,-0.1639046524612286,24,0.271476130159396,4,-0.1686688626450289,24,0.2721392897998585,4,-0.1299642596969927,29,0.26601276554159,4,0.00848509819105897,0.6465106856544713,-0.0013658411544514998,0.6601433677003392
23,Supkung,Anjaw,Walong,Arunachal Pradesh,True,28.1588813,97.0363709,-0.1528996539306198,48,0.2925166050230018,4,-0.1461252328598136,48,0.3875138394262308,4,-0.1670069602195754,58,0.2667829321402384,4,-0.003526826572238899,0.43839013848073,-0.006433418220690851,0.04094082649623538
24,Walong,Anjaw,Walong,Arunachal Pradesh,True,28.1294938,97.0166444,-0.1249048635663252,48,0.7029051149592679,4,-0.1228904634595647,48,1.1753468164196288,4,-0.1382053208704159,58,1.4988207511446716,4,-0.0033251143260226742,0.6386285494512118,0.19897890904635093,0.988457830910646
25,Yakung,Anjaw,Walong,Arunachal Pradesh,True,28.1997526,97.0263468,-0.1758935025811989,48,0.2799170378562624,4,-0.2208900512937925,48,0.3970824041923064,4,-0.1919861259207141,58,0.2360536422646415,4,-0.0040231558348787985,0.12454199460967362,-0.010965848897905216,0.06940496871942438
26,Achali,Dibang Valley,Anini-Mipi,Arunachal Pradesh,True,28.8429461,95.9704783,-0.2233714823083183,196,0.3871700248328897,4,-0.2668557770863977,196,0.4637807607984116,4,-0.2377830473499601,236,0.3170385923928328,4,-0.003602891260410454,0.1058291103002861,-0.017532858110014232,0.2282618914372305
27,Achengo,Dibang Valley,Anini-Mipi,Arunachal Pradesh,True,28.8238506,95.9428387,-0.1784040033763096,196,0.3700559866455074,4,-0.2386891547638928,196,0.1213157899919709,4,-0.1816443277240884,236,0.2436506136634449,4,-0.0008100810869446987,0.0022829040324418635,-0.03160134324551562,0.25822623049481297
28,Acheso,Dibang Valley,Anini-Mipi,Arunachal Pradesh,True,28.9263772,95.97448,-0.2244324654247773,98,0.3374396853737141,4,-0.2552227852964447,98,0.4139172108026973,4,-0.2412131895166576,118,0.0510773030191398,4,-0.0041951810229700764,0.29622518384689533,-0.07159059558864359,0.5603749675600402
29,Alinye,Dibang Valley,Anini-Mipi,Arunachal Pradesh,True,28.8346828,95.9628967,-0.173890619395903,196,0.4526876420045794,4,-0.2461347275050571,196,0.2918460254144195,4,-0.1933090253068009,236,0.2530849874841983,4,-0.004854601477724478,0.0674403829495945,-0.04990066363009527,0.8891321575376046
30,Angrim Valley,Dibang Valley,Anini-Mipi,Arunachal Pradesh,True,28.8842816,95.9786208,-0.2129360083201815,196,0.3931848128439963,4,-0.2496084015901769,196,0.3197497209109882,4,-0.2481724525781447,236,0.1174257426257311,4,-0.008809111064490796,0.7194848322656214,-0.0689397675545663,0.9321229037678366
31,Aropo,Dibang Valley,Anini-Mipi,Arunachal Pradesh,True,28.8230901,95.9397069,-0.193484395673623,196,0.3317574196883423,4,-0.2288407419555943,196,0.1050302513165049,4,-0.1969255593727831,236,0.2494939493857594,4,-0.0008602909247900288,0.0077888515595639085,-0.020565867575645734,0.12842395228441914
32,Atoto,Dibang Valley,Anini-Mipi,Arunachal Pradesh,True,28.8355826,95.9647411,-0.1776420907663261,196,0.4333713850159953,4,-0.2494080442823374,196,0.2945879745921472,4,-0.1998194594235073,236,0.2577171407656574,4,-0.0055443421642953,0.09106701576549586,-0.04391356106258448,0.8991138183162717
33,Echito,Dibang Valley,Anini-Mipi,Arunachal Pradesh,True,28.9291593,95.9752771,-0.2167368926389498,98,0.3341355593353673,4,-0.2455071491492671,98,0.4469346847348364,4,-0.246967131145495,118,0.0083754116794018,4,-0.007557559626636304,0.7861330081367963,-0.08144003691399138,0.5115391821658826
34,Ediya,Dibang Valley,Anini-Mipi,Arunachal Pradesh,True,28.9638191,95.8076515,-0.2314414013742089,49,0.3849752221404193,4,-0.2331764506833087,49,0.1032158568960979,4,-0.183864265811042,59,0.2778386543402324,4,0.011894283890791724,0.7226839503034043,-0.02678414195004672,0.14187053417895026
35,Emuli,Dibang Valley,Anini-Mipi,Arunachal Pradesh,True,28.8871158,95.8356573,-0.2633620627673708,98,0.364636161985839,4,-0.2266422448030036,98,0.1113506045270518,4,-0.2308067761431136,118,0.1670424492317103,4,0.008138821656064298,0.6554306595002211,-0.04939842818853217,0.5509480497725737
36,Gipulin,Dibang Valley,Anini-Mipi,Arunachal Pradesh,True,28.8479222,95.9666253,-0.199535195552756,196,0.4016462813097325,4,-0.253313261481078,196,0.4936067826623248,4,-0.2258475807352935,236,0.2731729677077528,4,-0.006578096295634377,0.23935555126781985,-0.03211832840049493,0.3366011384176674
37,Kamuyi,Dibang Valley,Anini-Mipi,Arunachal Pradesh,True,28.9926912,95.8050502,-0.2582742822233563,49,0.3697494433183501,4,-0.2144153474021307,49,0.0910875547004428,4,-0.2508675946561142,59,0.1304102405282106,4,0.0018516718918105274,0.02488139421866199,-0.05983480069753487,0.6295694394561482
38,Mipi H.Q.,Dibang Valley,Anini-Mipi,Arunachal Pradesh,True,28.9641685,95.8081308,-0.2288154527738523,49,0.381644371959278,4,-0.2328234201959322,49,0.0963294292938217,4,-0.1822329988878079,59,0.2949916358908416,4,0.0116456134715111,0.6859066776264592,-0.021663184017109094,0.08773209435876822
39,Mipido,Dibang Valley,Anini-Mipi,Arunachal Pradesh,True,28.950424,95.8144355,-0.2175497542944686,49,0.419239848983013,4,-0.2379528687681795,49,0.1173243685967966,4,-0.2161896997906204,59,0.1310235965224115,4,0.00034001362596205315,0.0031113572568231694,-0.07205406311515036,0.7144284117516302
40,Etalin Bridge Point,Dibang Valley,Etalin-Malinye,Arunachal Pradesh,True,28.6094048,95.8703668,-0.1928446977574426,50,0.331196748288223,4,-0.2341128489251046,49,0.3071608719136148,4,-0.204895381012304,59,0.315238235777269,4,-0.003012670813715354,0.08061928637742322,-0.003989628127738495,0.42557220813635716
41,Maliney,Dibang Valley,Etalin-Malinye,Arunachal Pradesh,True,28.6750197,96.1532235,-0.2000596529982347,49,0.394001675565504,4,-0.1992334354749164,48,0.254463080775151,4,-0.2224623783494047,59,0.1288227041395718,4,-0.0056006813377924985,0.722376068507692,-0.06629474285648304,0.9990852101011658
42,Mawali,Dibang Valley,Etalin-Malinye,Arunachal Pradesh,True,28.6599698,96.0170217,-0.2093510869291811,100,0.3748576962056436,4,-0.2461349027387632,98,0.1766350484519664,4,-0.2013086697432284,118,0.165119974591237,4,0.0020106042964881804,0.028309685747548333,-0.052434430403601635,0.7910457813965944
43,Punli,Dibang Valley,Etalin-Malinye,Arunachal Pradesh,True,28.6565904,95.8520788,-0.2180218090134875,50,0.3922709474350487,4,-0.2381725705230806,49,0.2958240184038045,4,-0.2665855429062531,59,0.2176340770122058,4,-0.012140933473191395,0.9904439795475426,-0.043659217605710725,0.9963701738348943
44,Lengdi/Liang,East Kameng,Bameng,Arunachal Pradesh,True,27.5376292,92.923885,-0.2592452604697068,49,0.3948363432362171,4,-0.2504493939044973,49,0.3564559829759812,4,-0.2698777656544255,60,0.2988487490311971,4,-0.0026581262961796748,0.2986115539518382,-0.02399689855125499,0.9868023666080216
45,Upper Liyak,East Kameng,Bameng,Arunachal Pradesh,True,27.5337804,92.8465101,-0.2431891088799573,49,0.4199776308115163,4,-0.2911991167822107,49,0.3549720398931695,4,-0.2396561558139513,60,0.3082941759219372,4,0.0008832382665014958,0.0037640101469282984,-0.027920863722394773,0.9911031324435671
46,Dao,East Kameng,Chayangtajo,Arunachal Pradesh,True,27.7832832,92.9383609,-0.2129906238661555,49,0.362863493184006,4,-0.3131282417280501,49,0.2013457244661089,4,-0.2397242002358998,59,0.2157380725779094,4,-0.006683394092436075,0.06646006872308699,-0.036781355151524156,0.6772662528636298
47,Dara Yangfo,East Kameng,Chayangtajo,Arunachal Pradesh,True,27.732817,93.0487159,-0.2614216139895804,98,0.3398773729668279,4,-0.3009354982968288,98,0.3412931957173108,4,-0.221079477298034,120,0.2488656607825088,4,0.010085534172886601,0.25520365319914284,-0.022752928046079778,0.7383354124692808
48,Lamrah,East Kameng,Chayangtajo,Arunachal Pradesh,True,27.6967225,93.0373888,-0.2252423970823206,98,0.3298500063684252,4,-0.2287518459834092,98,0.1972138858172628,4,-0.2138892753058823,120,0.3056138890981674,4,0.002838280444109574,0.5339327927246335,-0.006059029317564454,0.02943787226351533
