village_id,village,district,block,state,is_core_sample,latitude,longitude,ndbi_before,ndbi_after,ndbi_before_image_count,ndbi_after_image_count,lights_before,lights_after,lights_before_image_count,lights_after_image_count,ndbi_change,lights_change
247,Jhala,Uttarkashi,Bhatwari,Uttarakhand,True,31.0248573,78.7101354,-0.1745351325816256,-0.1773130119062683,48,60,0.4302945947969281,0.7343108226157524,4,4,-0.0027778793246427125,0.3040162278188243
248,Mukhawa,Uttarkashi,Bhatwari,Uttarakhand,True,31.0542,78.7901,-0.080937460034405,-0.0355057069974927,48,60,0.3858109549344163,0.479470991294443,4,4,0.0454317530369123,0.09366003636002668
249,Nelang,Uttarkashi,Bhatwari,Uttarakhand,True,31.121954,79.0304088,0.1049282121298361,0.108773701856734,48,60,0.3876408440255654,0.3825812524796049,4,4,0.0038454897268979105,-0.005059591545960529
250,Purali,Uttarkashi,Bhatwari,Uttarakhand,True,31.0299258,78.7099965,-0.1941299267663329,-0.1871067447595899,48,60,0.4164324330639194,0.5885378340450493,4,4,0.007023182006742984,0.17210540098112992
251,Sukki,Uttarkashi,Bhatwari,Uttarakhand,True,31.014,78.7108,-0.184584053090682,-0.1657464923318321,48,60,0.4175573180075816,0.7189192108191778,4,4,0.018837560758849875,0.30136189281159614
252,Chhitkul,Kinnaur,Unknown,Himachal Pradesh,False,31.3881,78.46219,-0.1546220520685756,0.0547369277978362,24,31,0.3864331835688188,0.4229525881658854,4,4,0.2093589798664118,0.036519404597066596
253,Pooh,Kinnaur,Unknown,Himachal Pradesh,False,31.76159,78.5839324,-0.0813332315804984,-0.0515720955236829,24,31,0.6783537962647868,1.0092609223204971,4,4,0.029761136056815504,0.3309071260557104
254,Nako,Kinnaur,Unknown,Himachal Pradesh,False,31.8813748,78.6270483,0.0063582160805659,-0.0010439264712228,24,31,0.4964522994407887,0.6975964590795299,4,4,-0.0074021425517887,0.20114415963874122
255,Leo,Kinnaur,Unknown,Himachal Pradesh,False,31.8839167,78.5935199,-0.0937367218022467,-0.1066918658849317,24,31,0.4712033062505366,0.6143329727484297,4,4,-0.012955144082685,0.1431296664978931
256,Chango,Kinnaur,Unknown,Himachal Pradesh,False,31.9777573,78.5944015,-0.1888844746641816,-0.2023405960425279,24,31,0.61456069401024,0.7197843507582896,4,4,-0.013456121378346314,0.10522365674804957
257,Gue,Lahaul and Spiti,Unknown,Himachal Pradesh,False,32.1310531,78.5697113,-0.1297981498238785,-0.1414011223434142,24,31,0.3899601845667874,0.5009925783692905,4,4,-0.01160297251953571,0.11103239380250307
258,Lalung,Lahaul and Spiti,Unknown,Himachal Pradesh,False,32.14927,78.27071,0.1015376750123255,0.0624448574959351,48,62,0.3625054023716899,0.37906756578265,4,4,-0.0390928175163904,0.016562163410960118
