village_id,village,district,block,state,is_core_sample,latitude,longitude,ndbi_2021,ndbi_n_2021,lights_2021,lights_n_2021,ndbi_2023,ndbi_n_2023,lights_2023,lights_n_2023,ndbi_2025,ndbi_n_2025,lights_2025,lights_n_2025
117,Koropu,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.9899045,93.2023371,-0.30717888142168254,292,0.32962859856447996,12,-0.22010762588882024,286,0.28476902535247167,12,-0.28996706652445564,341,0.2605857347239412,12
118,Machane,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.9220981,93.0770012,-0.3021723834366668,292,0.3031413892011964,12,-0.23366682434588754,286,0.3331882009680352,12,-0.3068658784886667,341,0.26699906537372076,12
119,Malo,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.9563848,93.1153543,-0.276387798558283,292,0.2873393414791972,12,-0.23519467740836,286,0.3385099566372567,12,-0.29708817781756025,341,0.28114242930691835,12
120,Milli,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.9506354,93.0574678,-0.26097941227738924,584,0.28787963204913675,12,-0.23667458035985176,572,0.3951249970330133,12,-0.2635279460490752,677,0.2810768493016561,12
121,Namjo,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.942996,93.1849686,-0.3127001540250463,292,0.34929480085067877,12,-0.2645037792488114,286,0.3569463161640831,12,-0.3221317762359462,341,0.2632304521154207,12
122,New Sarli,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.9582217,93.1705235,-0.26737061324775757,292,0.3691220203348036,12,-0.2450229549884257,286,0.3027260050044528,12,-0.2822888777393376,341,0.3543145475975637,12
123,Riya,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.8776779,93.0467319,-0.2737358934868359,292,0.2583027085442851,12,-0.2676624505455351,286,0.35869061037533007,12,-0.27087779156468106,342,0.2670360037969853,12
124,Sape,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.9549291,93.1321419,-0.2846860602241304,292,0.29203147884872227,12,-0.24492908266729171,286,0.3457518481877115,12,-0.2979949087729379,341,0.3036268498169051,12
125,Sarli,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.9525582,93.163373,-0.20804972621443352,292,0.4925895840897406,12,-0.22233591076997775,286,0.4696817710111282,12,-0.2555207747057219,341,0.5349841442914451,12
126,Sate,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.9537376,93.1572444,-0.2193136224568473,292,0.4529152823198865,12,-0.2186314982369227,286,0.439370120382362,12,-0.25657178077124737,341,0.45738944680395727,12
127,Wabia,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.9413919,93.1360402,-0.2785884896448372,292,0.28377790176974876,12,-0.24799754961016449,286,0.31675874335425236,12,-0.2998032920900324,341,0.3076209036101188,12
128,Walu,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.9413919,93.1360402,-0.2785884896448372,292,0.28377790176974876,12,-0.24799754961016449,286,0.31675874335425236,12,-0.2998032920900324,341,0.3076209036101188,12
129,Waru,Kurung Kumey,Sarli,Arunachal Pradesh,True,27.8852647,93.0448126,-0.27479477680488507,292,0.26516908207864665,12,-0.23881471250901848,286,0.3599238201992435,12,-0.25155720081458516,341,0.3043431781207438,12
130,Chanli,Lower Dibang,Hunli-Desali,Arunachal Pradesh,True,28.2923493,96.0296242,-0.23955805437010816,248,0.2816047672752266,12,-0.28733994589762507,202,0.34024113089573094,12,-0.2551247538262889,236,0.3135208863508939,12
131,Broxer,Tawang,Jang-Thingbu,Arunachal Pradesh,True,27.622647,91.9631993,-0.0727433435651876,73,0.3608222245176633,12,-0.24948627405007834,70,0.4106851763857736,12,-0.1494313191127295,85,0.32536574373642607,12
132,Luguthang,Tawang,Jang-Thingbu,Arunachal Pradesh,True,27.5948234,92.1857466,0.10037219512039067,73,0.3028233486872453,12,-0.10491850462620397,70,0.35496323973749555,12,0.17427467658276072,84,0.34496041023218793,12
133,Mago,Tawang,Jang-Thingbu,Arunachal Pradesh,True,27.6883395,92.2081099,-0.027329114878072887,73,0.3194250052836206,12,-0.23729369370808515,70,0.41205185241169395,12,-0.05433378128663124,84,0.37407406919532354,12
134,Namazing,Tawang,Jang-Thingbu,Arunachal Pradesh,True,27.5506261,91.9768197,-0.09027023914671871,73,0.3469955163084872,12,-0.22174750798554485,70,0.40261023601876245,12,-0.10400211952361683,85,0.37027373021226284,12
135,Rho,Tawang,Jang-Thingbu,Arunachal Pradesh,True,27.6141065,91.987227,-0.09368653566753665,146,0.3348346285796086,12,-0.26837138170071523,140,0.41800631275410904,12,-0.1269461066990407,169,0.38313823616092696,12
