village_id,village,district,block,state,is_core_sample,latitude,longitude,ndbi_scl_before,ndbi_scl_after,ndbi_scl_before_image_count,ndbi_scl_after_image_count
197,Tingchim,North,Kabi Tingda,Sikkim,True,27.4607586,88.5277316,-0.21852954122475268,-0.23561215601747496,24,31
198,Tingda,North,Kabi Tingda,Sikkim,True,27.3957,88.6272,-0.23797558070689231,-0.2613269895869332,24,31
199,Tumlong,North,Kabi Tingda,Sikkim,True,27.4198712,88.5898311,-0.2328446853244253,-0.2580534337961274,24,31
200,Lachen,North,Lachen,Sikkim,True,27.7305455,88.5469054,-0.2634399529190787,-0.25373896676561963,24,31
201,Lachung,North,Lachung,Sikkim,True,27.7794,88.7152648,-0.27535459610328966,-0.3331481470374701,24,31
202,Barfok,North,Passingdang,Sikkim,True,27.4977,88.491,-0.2532865443761533,-0.28644648801772293,24,31
203,Gor,North,Passingdang,Sikkim,True,27.4302826,88.4984203,-0.2508647535971762,-0.2365066377351995,24,31
204,Hee-Gyathang,North,Passingdang,Sikkim,True,27.4816,88.4991,-0.2386394203175542,-0.25743576848689476,24,31
205,Lingdem,North,Passingdang,Sikkim,True,27.5494817,88.4569319,-0.24244498860979724,-0.23356393324098076,24,31
206,Lingdong,North,Passingdang,Sikkim,True,27.5073091,88.5194632,-0.24381758191467248,-0.25210479738682456,24,31
207,Lingthem,North,Passingdang,Sikkim,True,27.5224732,88.5014686,-0.2330671315169592,-0.25163901658185733,24,31
208,Lingzah-Tolung,North,Passingdang,Sikkim,True,27.571,88.4466,-0.23733274366322044,-0.26120493990949906,24,31
209,Lum,North,Passingdang,Sikkim,True,27.394,88.48,-0.2540280125103612,-0.2735865125159743,24,31
210,Namok,North,Passingdang,Sikkim,True,27.4504654,88.5375829,-0.23711035969908842,-0.2618489724978366,24,31
211,Sakyong-Pentong,North,Passingdang,Sikkim,True,27.5797,88.4049,-0.24770656033026994,-0.2541061318306485,24,31
212,Salim Pakel,North,Passingdang,Sikkim,True,27.5379,88.5518,-0.2566372522189299,-0.2916587629219316,24,31
213,Sangtok,North,Passingdang,Sikkim,True,27.4091,88.504,-0.2299093221501836,-0.2526998389250619,24,31
214,Sheyam,North,Passingdang,Sikkim,True,27.4367,88.528,-0.23359493536012155,-0.24800193369847076,24,31
215,Shipgyer,North,Passingdang,Sikkim,True,27.5544461,88.6336147,-0.23580487271351228,-0.2734716317411647,24,31
216,Tingbong,North,Passingdang,Sikkim,True,27.5524,88.4984,-0.2669517275623109,-0.28318278789795287,24,31
217,Zimchung,North,Passingdang,Sikkim,True,27.4903,88.5321,-0.2057385808168882,-0.21982637149623138,24,31
218,Bampa,Chamoli,Joshimath,Uttarakhand,True,30.7436664,79.8297153,-0.03509225181174875,-0.021810989096961622,24,30
219,Gamsali,Chamoli,Joshimath,Uttarakhand,True,30.7559986,79.8261873,0.0098128280979836,0.04083382647487262,24,30
220,Gurguti,Chamoli,Joshimath,Uttarakhand,True,30.7738,79.8758,0.07821692064845631,0.06458741305783686,24,30
221,Joshimath,Chamoli,Joshimath,Uttarakhand,True,30.5555752,79.5612607,-0.08950447957026009,-0.08716843453589988,24,29
222,Kailashpur,Chamoli,Joshimath,Uttarakhand,True,30.7148,79.8639,0.04620989039250627,0.048592497090548234,48,60
223,Mahargaon,Chamoli,Joshimath,Uttarakhand,True,30.4061118,79.4205814,-0.2118139304204948,-0.21394114457467103,24,29
224,Malari,Chamoli,Joshimath,Uttarakhand,True,30.6845508,79.8893688,-0.03602096942952603,-0.014028280700740161,48,60
225,Mana,Chamoli,Joshimath,Uttarakhand,True,30.9671228,79.4109692,-0.029382797410954856,0.11811123605318975,24,29
226,Bilju,Pithoragarh,Munsyari,Uttarakhand,True,30.3949398,80.1659059,-0.034382515777325845,-0.04273843089450641,24,29
227,Burphu,Pithoragarh,Munsyari,Uttarakhand,True,30.3666548,80.1842308,-0.1160421878489405,-0.09748101795938548,24,29
228,Martoli,Pithoragarh,Munsyari,Uttarakhand,True,30.3482498,80.1931552,-0.10478762630116956,-0.06816001313750647,24,29
229,Rilkot,Pithoragarh,Munsyari,Uttarakhand,True,30.3104468,80.2080315,-0.1371041669387851,-0.13688843870322537,24,29
230,Tola,Pithoragarh,Munsyari,Uttarakhand,True,30.3356863,80.2121168,-0.18892948101766852,-0.15506032888538723,24,29
231,Baling,Pithoragarh,Dharchula or Kanalichhina (unresolved),Uttarakhand,True,30.2092254,80.5479905,-0.3041020266212181,-0.28335761655836006,24,29
232,Dar,Pithoragarh,Dharchula or Kanalichhina (unresolved),Uttarakhand,True,30.069216,80.602947,-0.22803614243336634,-0.22892958781665362,24,31
233,Dugtu,Pithoragarh,Dharchula or Kanalichhina (unresolved),Uttarakhand,True,30.21,80.5679,-0.19625587760275642,-0.17775979379809034,24,29
234,Garbyang,Pithoragarh,Dharchula or Kanalichhina (unresolved),Uttarakhand,True,30.1251387,80.8575277,-0.16073811541719193,-0.15317994257538833,49,59
235,Gunji,Pithoragarh,Dharchula or Kanalichhina (unresolved),Uttarakhand,True,30.1865763,80.8508108,-0.12674020288500779,-0.08725062135754287,49,58
236,Kuti,Pithoragarh,Dharchula or Kanalichhina (unresolved),Uttarakhand,True,30.3078792,80.7599224,-0.0797818678000406,-0.08251005275011433,24,29
237,Navi,Pithoragarh,Dharchula or Kanalichhina (unresolved),Uttarakhand,True,30.2049725,80.8373063,-0.08667519294184571,-0.03521097030241105,24,36
238,Rongkong (Raung Kong),Pithoragarh,Dharchula or Kanalichhina (unresolved),Uttarakhand,True,30.2033451,80.8316381,-0.1891326311243471,-0.1453417093144947,24,31
239,Sela,Pithoragarh,Dharchula or Kanalichhina (unresolved),Uttarakhand,True,30.1472581,80.6056591,-0.27227025156677126,-0.22351917040424027,24,31
240,Tidang,Pithoragarh,Dharchula or Kanalichhina (unresolved),Uttarakhand,True,30.246,80.5487,-0.24165393341500702,-0.20854651047361328,24,29
241,Amali,Pithoragarh,Dharchula or Kanalichhina (unresolved),Uttarakhand,True,29.7039,80.3278,-0.24021189997606687,-0.2370465488679778,24,29
242,Bagori,Uttarkashi,Bhatwari,Uttarakhand,True,30.7702443,78.4746317,-0.21840270807962833,-0.22705981760422744,44,53
243,Dharali,Uttarkashi,Bhatwari,Uttarakhand,True,31.0408468,78.7815312,-0.1534887661780933,-0.11970060190702354,48,60
244,Harshil,Uttarkashi,Bhatwari,Uttarakhand,True,31.0350501,78.7572289,-0.17121857837779578,-0.16200572281203526,48,60
245,Jadung,Uttarkashi,Bhatwari,Uttarakhand,True,31.1648,79.0397,0.07298090205248618,0.06616509529750243,48,60
246,Jaspur,Uttarkashi,Bhatwari,Uttarakhand,True,30.727214,78.4636435,-0.26087089448256806,-0.2788517113210898,44,53
247,Jhala,Uttarkashi,Bhatwari,Uttarakhand,True,31.0248573,78.7101354,-0.1721723796245526,-0.15839545666854873,48,60
248,Mukhawa,Uttarkashi,Bhatwari,Uttarakhand,True,31.0542,78.7901,-0.058819009882264364,-0.02512615929567375,48,60
249,Nelang,Uttarkashi,Bhatwari,Uttarakhand,True,31.121954,79.0304088,0.11736712300490221,0.11308862844683258,48,60
250,Purali,Uttarkashi,Bhatwari,Uttarakhand,True,31.0299258,78.7099965,-0.1929501871802024,-0.1714265666236974,48,60
251,Sukki,Uttarkashi,Bhatwari,Uttarakhand,True,31.014,78.7108,-0.18472266382865316,-0.14986960987590364,48,60
