village_id,village,district,block,state,is_core_sample,latitude,longitude,distance_to_border_km,village_source,district_verified,vv_before,vh_before,vv_after,vh_after,sar_before_image_count,sar_after_image_count
75,Supnung,Anjaw,Unknown,Arunachal Pradesh,True,28.0571961,96.6182474,41.42029518150113,control (non-VVP),True,-12.699319197031041,-18.547650472275944,-12.856818454674675,-18.85581542850718,30,40
76,Bruini,Dibang Valley,Unknown,Arunachal Pradesh,True,29.1545325,96.1488625,4.739801400488968,control (non-VVP),True,-11.744348525400971,-17.60895830389062,-13.322591348824398,-19.221954945794018,60,43
77,Andrala Omkar,Dibang Valley,Unknown,Arunachal Pradesh,True,29.0623725,95.6169709,12.5097504539976,control (non-VVP),True,-5.058336792699008,-11.592747526130013,-5.079198178712609,-11.782574717152285,30,31
78,阿进,Dibang Valley,Unknown,Arunachal Pradesh,True,29.0685,96.0265797,14.471694450516267,control (non-VVP),True,-8.265575829664625,-14.114372022725185,-11.109507855351119,-16.784895356136648,60,43
79,Mawu,Dibang Valley,Unknown,Arunachal Pradesh,True,29.0571162,96.0144078,15.67462930303044,control (non-VVP),True,-6.456937903893092,-12.011552396515746,-8.179144731062669,-13.587548432808326,60,43
80,阿普衣,Dibang Valley,Unknown,Arunachal Pradesh,True,29.0043871,95.9701987,20.09789314478475,control (non-VVP),True,-8.680755205430225,-14.941268105136647,-7.845614598314889,-14.389588221304715,59,57
81,Dambuen,Dibang Valley,Unknown,Arunachal Pradesh,True,28.931081,95.9752764,21.21593602485472,control (non-VVP),True,-11.952833614088384,-18.12073862531394,-12.01344888610864,-18.294291303355756,59,58
82,Basam,Dibang Valley,Unknown,Arunachal Pradesh,True,29.0406371,95.8135986,21.81207441458054,control (non-VVP),True,-3.259843917622887,-9.830342540956183,-3.288855121895174,-9.922162545602113,30,31
83,Rilley,Dibang Valley,Unknown,Arunachal Pradesh,True,28.8599437,95.9809166,22.764206356793835,control (non-VVP),True,-9.802643812925057,-16.007508786935237,-9.919734755228065,-16.130402639640632,59,58
84,dian,Dibang Valley,Unknown,Arunachal Pradesh,True,28.9488654,95.6849583,23.39036782499988,control (non-VVP),True,-7.472726839180161,-14.186242225099079,-7.588188536036937,-14.252887321697552,29,32
85,埃巴尼,Dibang Valley,Unknown,Arunachal Pradesh,True,29.0173756,95.8081057,23.9627626264192,control (non-VVP),True,-5.21350631233445,-11.955159677266717,-5.154230307318011,-11.95980738692811,29,31
86,Atalin,Dibang Valley,Unknown,Arunachal Pradesh,True,28.8368966,95.9659782,25.176539267310137,control (non-VVP),True,-9.675361691953055,-16.08389164578818,-9.581707195234964,-16.09796714614625,59,58
87,Ahunli,Dibang Valley,Unknown,Arunachal Pradesh,True,28.8345474,95.9597204,25.83864178208416,control (non-VVP),True,-9.889737024477109,-16.279154808286357,-9.894030137262178,-16.43506359338601,59,58
88,Abali,Dibang Valley,Unknown,Arunachal Pradesh,True,28.99724,95.8076255,26.034179785880767,control (non-VVP),True,-9.668238032141899,-16.07334205037401,-9.707660451281349,-16.121171195302463,29,31
89,Beyanli,Dibang Valley,Unknown,Arunachal Pradesh,True,28.9959135,95.8079275,26.18250955105191,control (non-VVP),True,-10.14493923044977,-16.495706981737097,-10.195055144878278,-16.561262884066664,29,31
90,Awalin,Dibang Valley,Unknown,Arunachal Pradesh,True,28.7056681,96.1699665,26.211338075489483,control (non-VVP),True,-5.75852479962302,-12.454749847358496,-5.385266886605727,-12.17255283209321,59,58
91,Singo,Dibang Valley,Unknown,Arunachal Pradesh,True,28.8257925,95.9457494,27.496207989464107,control (non-VVP),True,-7.347540510254179,-14.112725960517329,-7.514647527016428,-14.47759494389074,59,58
92,Mihundo,Dibang Valley,Unknown,Arunachal Pradesh,True,28.829056,95.9393137,27.89030060387755,control (non-VVP),True,-7.621990288950891,-13.93957320655048,-7.803657145693252,-14.21526256367237,59,58
93,Akolin,Dibang Valley,Unknown,Arunachal Pradesh,True,28.8236778,95.9416852,27.95640540054999,control (non-VVP),True,-7.2800986782708135,-13.939067439238983,-7.362120780904691,-14.116558004009338,59,58
94,Ayongo,Dibang Valley,Unknown,Arunachal Pradesh,True,28.8230669,95.9418373,27.97493894289717,control (non-VVP),True,-7.379304310714402,-14.103552916024318,-7.469456832418742,-14.291917840642256,59,58
