village_id,village,district,block,state,is_core_sample,latitude,longitude,distance_to_border_km,village_source,district_verified,built_before,built_after,built_before_image_count,built_after_image_count
332,Leel,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8437826,93.4758359,61.027728437158686,control (non-VVP),True,0.05198883278196766,0.06190278387930684,4,2
333,Dara,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8616633,93.5158884,61.097009884854096,control (non-VVP),True,0.03459010603550105,0.046720376403235585,4,2
334,Sangripo,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7227416,93.282713,61.20402338700937,control (non-VVP),True,0.07995797057021298,0.09680450977724116,6,4
335,Sangte,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7291192,93.288153,61.34319384028954,control (non-VVP),True,0.09351530415709443,0.09325703625460761,6,4
336,Mujariang,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7257548,93.2911669,61.78015811059391,control (non-VVP),True,0.125802848862966,0.10981493829622681,6,4
337,Leya,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7282734,93.2932093,61.82821044976273,control (non-VVP),True,0.10642029960269313,0.08814178242964595,6,4
338,Leel Camp,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8432284,93.497014,62.00909168626551,control (non-VVP),True,0.09317017831537369,0.11450215256711738,4,2
339,Saleriang,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7854605,93.3201249,62.49683818805669,control (non-VVP),True,0.03500190458714767,0.043638723540631204,6,4
340,Yaki,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.836181,93.4940102,62.57138583180046,control (non-VVP),True,0.036268151269993006,0.044223982558659,4,2
341,恰吐姆,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8448117,93.5145294,62.66270137690602,control (non-VVP),True,0.030442871300619852,0.04683885811764057,4,2
342,Tumlang,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8281634,93.4904133,63.21063792357364,control (non-VVP),True,0.0403608356303955,0.039914811716422326,4,2
343,Tagum,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8357436,93.5079409,63.24155626114598,control (non-VVP),True,0.06584799907233174,0.07227182964401493,4,2
344,6 Mile Camp,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8329405,93.5083348,63.53466159203505,control (non-VVP),True,0.06509264275011185,0.0763745547986834,4,2
345,Kamayer,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7905642,93.3910095,63.553019802162574,control (non-VVP),True,0.031870129708249546,0.031076935523390227,6,4
346,Rowa,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8428454,93.5296997,63.58239405799619,control (non-VVP),True,0.036925362789865086,0.047252163764998474,4,2
347,Pagrang,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8509062,93.5452982,63.59431330152693,control (non-VVP),True,0.11708379340756339,,4,2
348,Pinchi,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7735733,93.316873,63.73939593102888,control (non-VVP),True,0.09286060839005021,0.07385122680742084,6,4
349,Pagga,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8504991,93.5494243,63.84511944565142,control (non-VVP),True,0.07359658609090128,,4,2
350,Powak Korar,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8375593,93.5258798,63.90711936348984,control (non-VVP),True,0.04415241546542704,0.05465141236505198,4,2
351,Reyup,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8567715,93.5619177,63.9144594974527,control (non-VVP),True,0.05036754701610181,,4,2
352,Yarte,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.831632,93.5141164,63.928763556397165,control (non-VVP),True,0.054497515683336537,0.055500513522012455,4,2
353,Lengro,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8547999,93.559177,63.95219245497713,control (non-VVP),True,0.05332463731145306,,4,2
354,Jugriang,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7707148,93.3182278,64.07412331265515,control (non-VVP),True,0.10422212098855858,0.07530741629412224,6,4
355,Dangu,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.835467,93.5289814,64.25878085878584,control (non-VVP),True,0.04823189746873241,0.0666858730579658,4,2
356,Raris,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7680851,93.3146271,64.30181164190407,control (non-VVP),True,0.09608229541229002,0.0646636364818238,6,4
357,Kaung,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8225472,93.5040159,64.36416345609699,control (non-VVP),True,0.03285042835584364,0.04106385180026911,4,2
358,Nyori,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8475995,93.5552271,64.41930892283993,control (non-VVP),True,0.058765072703538535,,4,2
359,Kaglang,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8501585,93.5616729,64.5179983500826,control (non-VVP),True,0.034248674510655344,,4,2
360,Tachak,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.841908,93.5484681,64.60881049685287,control (non-VVP),True,0.034858257234683346,,4,2
361,Regba,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8236364,93.5159119,64.79457267348194,control (non-VVP),True,0.04089209512196969,0.050292862224525565,4,2
362,Miba,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.824202,93.5173691,64.80624403518753,control (non-VVP),True,0.04570872051017057,0.04984554649707814,4,2
363,Byasi,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8372182,93.5436135,64.80999552177649,control (non-VVP),True,0.0332605899392566,,4,2
364,Kamrung,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8336301,93.5467063,65.30729308696289,control (non-VVP),True,0.0335328079362749,,4,2
365,Dilanggang,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7796166,93.41419,65.38837481129138,control (non-VVP),True,0.0927890549339855,0.061310193289781614,6,4
366,Lower Happa,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.825885,93.5332832,65.39224214605467,control (non-VVP),True,0.040391783185299644,0.05158013339331058,4,2
367,Paching,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8225097,93.5290614,65.51800095183597,control (non-VVP),True,0.03502970343547881,0.045206520226581615,4,2
368,Longlefoth,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.776484,93.4150439,65.74452729572074,control (non-VVP),True,0.09603671454819988,0.06473786218941975,6,4
369,Lumte,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7863252,93.446526,65.74813459784494,control (non-VVP),True,0.042620230819043155,0.04522289038664104,4,2
370,Rangdo,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7820948,93.4575729,66.57919253927102,control (non-VVP),True,0.0775484387924836,0.08180653379828767,4,2
371,Rayer Sollung,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7426766,93.3108399,66.98295878047651,control (non-VVP),True,0.033006172607964214,0.03298814683881683,6,4
372,Gangnee,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7541489,93.3737844,67.00109804923758,control (non-VVP),True,0.03814848233623727,0.03791142960828336,6,4
373,Dolo,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7568896,93.4009912,67.41071862560815,control (non-VVP),True,0.034976694738772546,0.032516891844591694,6,4
374,Hiya,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7752174,93.4614457,67.4283307908398,control (non-VVP),True,0.09774094153421549,0.10682636926691312,4,2
375,Pinchi Sollung,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7385004,93.3140943,67.50228529054776,control (non-VVP),True,0.03712149503833603,0.04291099425949026,6,4
376,Raluguha,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7354085,93.2990876,67.53347139988598,control (non-VVP),True,0.03420845049649818,0.03541337889695547,6,4
377,Guha,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7590364,93.4164824,67.62875159555058,control (non-VVP),True,0.03354235119898203,0.03736186468498788,6,4
378,Diba Koyar,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7381059,93.3187116,67.63877302643341,control (non-VVP),True,0.04896729011026729,0.06615555603564288,6,4
379,Sulo,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7369819,93.3154143,67.69388921371875,control (non-VVP),True,0.04128046894827277,0.05365564506847085,6,4
380,Delung,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7778716,93.4788091,67.80729335239351,control (non-VVP),True,0.03891645177603403,0.040004797262167664,4,2
381,Nyapin,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7515445,93.3946648,67.80823653295108,control (non-VVP),True,0.23977927762871748,0.2470522230842874,6,4
382,Sona,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.810017,93.5520226,67.8322265029122,control (non-VVP),True,0.09844480781098185,0.08271449598277181,4,2
383,Tumrung,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.8072923,93.5473433,67.86695827647416,control (non-VVP),True,0.05187499368311028,0.07743608797420605,4,2
384,Takyo,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7755045,93.474237,67.87400271627023,control (non-VVP),True,0.03400794591322377,0.0367697734220332,4,2
385,Kaberiang,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7579212,93.4227791,67.93657565114344,control (non-VVP),True,0.042483980077789904,0.052456479695278495,6,3
386,Sango,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7353472,93.3216355,67.99462871072794,control (non-VVP),True,0.04671818726214967,0.05767412947683765,6,4
387,Pitak,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7803185,93.4909939,68.03914430272035,control (non-VVP),True,0.05872062023611035,0.03683676554059513,4,2
388,Kampu,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7422153,93.363991,68.06100190171477,control (non-VVP),True,0.035522065411510824,0.03628133081977877,6,4
389,Lower Guha,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7568463,93.4246871,68.10831490512865,control (non-VVP),True,0.046790452605564144,0.06378741079447767,6,3
390,Gida Lower,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.812502,93.5626447,68.12205948065873,control (non-VVP),True,0.047567928787842426,0.05018015759637258,4,2
391,Yorung,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7375945,93.3427203,68.12211382853434,control (non-VVP),True,0.048173559430984524,0.05508887475964722,6,4
392,Yuba,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7589677,93.4327095,68.13685629560878,control (non-VVP),True,0.042207333140656146,0.04794047676616937,5,2
393,Lower Lorio,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7523573,93.4107096,68.16634041229064,control (non-VVP),True,0.09103811500751458,0.07359021992526153,6,4
394,Kish,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7567747,93.4282494,68.22629173018069,control (non-VVP),True,0.049961082861233005,0.0634723040336508,6,2
395,Sikey,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7436405,93.3784517,68.24267311258743,control (non-VVP),True,0.07521347541454884,0.06249331204159075,6,4
396,Takapop,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7756383,93.4844687,68.25483530538766,control (non-VVP),True,0.08506853265472289,0.03764399077966609,4,2
397,Bik,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7507883,93.4085147,68.26997555031484,control (non-VVP),True,0.14354122242330158,0.11657570051996731,6,4
398,Kampong,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7748258,93.4827864,68.27181680211848,control (non-VVP),True,0.06506572146257547,0.038690548115114576,4,2
399,Naiayahutung,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7764281,93.4870179,68.27488938090762,control (non-VVP),True,0.10199709598281692,0.04446036014215417,4,2
400,Chebang,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7364834,93.3455625,68.29776819030579,control (non-VVP),True,0.05125998298693197,0.06562510490602859,6,4
401,Pagba,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7763826,93.4887431,68.34786080412654,control (non-VVP),True,0.0915307297573575,0.05250467319000466,4,2
402,Ralung,Kurung Kumey,Unknown,Arunachal Pradesh,True,27.7371862,93.353664,68.38401997207357,control (non-VVP),True,0.040213654393066955,0.04188156857793039,6,4
403,买翁里,Lower Dibang,Unknown,Arunachal Pradesh,True,28.2822374,96.0953096,25.407835270210374,control (non-VVP),True,,0.03739616797781259,10,16
404,Runli,Lower Dibang,Unknown,Arunachal Pradesh,True,28.2991992,96.0743049,26.056838914762896,control (non-VVP),True,0.033019148059502616,0.03499569759305719,10,16
405,阿蒙岗,Lower Dibang,Unknown,Arunachal Pradesh,True,28.2700017,96.0942481,26.3303897145259,control (non-VVP),True,,0.03390614571259598,10,16
406,西登,Upper Siang,Unknown,Arunachal Pradesh,True,29.1329116,94.9651923,2.505001083633425,control (non-VVP),True,0.04549414439463988,0.0403390150791938,2,6
407,Norbuling,Upper Siang,Unknown,Arunachal Pradesh,True,29.1263536,94.9733788,3.1696388194268548,control (non-VVP),True,0.08597726159378641,0.0805282714484097,2,6
408,Tuting Panikheti,Upper Siang,Unknown,Arunachal Pradesh,True,28.973338,94.8719848,20.82893586119011,control (non-VVP),True,0.03246662450323098,0.04951636464927825,2,6
409,Payendum,Upper Siang,Unknown,Arunachal Pradesh,True,28.926458,95.0315768,21.777163753897447,control (non-VVP),True,0.05079140259067882,0.07857941830746086,2,6
410,Nyereng,Upper Siang,Unknown,Arunachal Pradesh,True,28.9574,94.9011,22.37714039025296,control (non-VVP),True,0.030723076298318653,0.031470898203828666,2,6
411,Nyokong,Upper Siang,Unknown,Arunachal Pradesh,True,28.919363,95.0271109,22.65893213504973,control (non-VVP),True,0.04705014406684083,0.04894771667857034,2,6
412,Ninging,Upper Siang,Unknown,Arunachal Pradesh,True,28.953851,94.8333181,23.61479779607889,control (non-VVP),True,0.08736263258988951,0.0860908458432746,2,6
413,Devkota,Upper Siang,Unknown,Arunachal Pradesh,True,28.8829865,95.0820892,24.04487877231385,control (non-VVP),True,0.033816608998766214,0.0367547968739751,14,20
414,Yortung,Upper Siang,Unknown,Arunachal Pradesh,True,28.8942055,95.0642733,24.25512447047973,control (non-VVP),True,0.046395102318778345,0.04924085272221076,14,20
415,Silipu,Upper Siang,Unknown,Arunachal Pradesh,True,28.8527517,95.1306768,24.67380216696391,control (non-VVP),True,0.032926585726220176,0.03276653514130926,14,20
416,Simuge,Upper Siang,Unknown,Arunachal Pradesh,True,28.8399841,95.1568258,25.20475166338972,control (non-VVP),True,0.04662614590374847,0.0487539546856563,7,11
417,Singa Old,Upper Siang,Unknown,Arunachal Pradesh,True,28.8313255,95.1691884,25.85196385039524,control (non-VVP),True,0.03278207430702958,0.03604226616030605,7,11
418,Silage,Upper Siang,Unknown,Arunachal Pradesh,True,28.8331926,95.1580815,25.900649272498462,control (non-VVP),True,0.03112109142266989,0.032356619470777434,7,11
419,Tamid Arung,Upper Siang,Unknown,Arunachal Pradesh,True,28.8998406,94.5747584,26.11436496765807,control (non-VVP),True,0.03593595308276916,0.037286196738636854,7,9
420,Angachi,Upper Siang,Unknown,Arunachal Pradesh,True,28.8255056,95.1704914,26.4572050125452,control (non-VVP),True,0.03155665462685962,0.03392015014524035,7,11
421,Simuling,Upper Siang,Unknown,Arunachal Pradesh,True,28.8155203,95.2010538,27.10770570136025,control (non-VVP),True,0.03248900956456503,0.03747492025876372,4,5
422,Singing,Upper Siang,Unknown,Arunachal Pradesh,True,28.8977681,94.7841203,29.794800301747745,control (non-VVP),True,0.03731606009573931,0.04933877900283247,7,9
423,Migging,Upper Siang,Unknown,Arunachal Pradesh,True,28.8529247,94.7729372,34.7789608532419,control (non-VVP),True,0.05405625455648186,0.07743651453377325,7,9
424,Palling,Upper Siang,Unknown,Arunachal Pradesh,True,28.836535,94.8097586,36.58065758723632,control (non-VVP),True,0.05265438464676127,0.049465707741393417,7,9
425,Likor,Upper Siang,Unknown,Arunachal Pradesh,True,28.8267883,94.8955464,36.85504783931048,control (non-VVP),True,0.08174385617569395,0.10351507252772126,7,9
426,Mosing,Upper Siang,Unknown,Arunachal Pradesh,True,28.8091508,94.7915356,39.60618311251698,control (non-VVP),True,0.05778805667996028,0.06377953012113412,5,3
427,Pugging,Upper Siang,Unknown,Arunachal Pradesh,True,28.7438597,94.9345829,44.02389953987662,control (non-VVP),True,0.10634626680696527,0.12061078591666681,5,3
428,Gujinboluo,Upper Siang,Unknown,Arunachal Pradesh,True,28.7553138,94.9111952,44.64011679191498,control (non-VVP),True,0.040827067993331474,0.041916053587265314,5,3
429,Gette,Upper Siang,Unknown,Arunachal Pradesh,True,28.6863056,95.0089723,46.40504836633465,control (non-VVP),True,0.07025111664683929,0.07449620953583898,5,3
430,Dojubing,Upper Subansiri,Unknown,Arunachal Pradesh,True,28.4315441,93.1898276,0.249045833450518,control (non-VVP),True,0.0346530182183444,0.04098872373508027,4,5
431,Ishneya,Upper Subansiri,Unknown,Arunachal Pradesh,True,28.4397601,93.1851781,0.7217224156134714,control (non-VVP),True,0.04140121522819233,0.03952638827862446,4,5
432,Juga,Upper Subansiri,Unknown,Arunachal Pradesh,True,28.4467134,93.1498404,3.925174649555216,control (non-VVP),True,0.032474653313262235,0.03318306933761365,4,5
433,Yorlung,Upper Subansiri,Unknown,Arunachal Pradesh,True,28.6720499,93.9704579,4.196776668375604,control (non-VVP),True,0.0415538985264832,0.03690825325015866,3,3
434,Gelemo,Upper Subansiri,Unknown,Arunachal Pradesh,True,28.472442,93.4628099,18.05313388179516,control (non-VVP),True,0.03358476969826376,0.0337849241811614,4,5
435,Gelemo Camp,Upper Subansiri,Unknown,Arunachal Pradesh,True,28.4568913,93.4620422,18.606676953286467,control (non-VVP),True,0.10973578828902344,0.08745301336064527,4,5
436,Dojbung,Upper Subansiri,Unknown,Arunachal Pradesh,True,28.3729191,93.4561501,23.285044542759053,control (non-VVP),True,0.032813347138123214,0.0327112974831694,4,5
437,Gelinceniak,Upper Subansiri,Unknown,Arunachal Pradesh,True,28.3631529,93.4766991,25.48664596200368,control (non-VVP),True,0.07583131111676945,0.04566952136807802,4,5
438,Chingring,Upper Subansiri,Unknown,Arunachal Pradesh,True,28.4192393,93.8246305,29.258085111764327,control (non-VVP),True,0.034322985739611137,0.033887420699528936,3,3
439,Poba,Upper Subansiri,Unknown,Arunachal Pradesh,True,28.414467,93.8159723,29.67407778677813,control (non-VVP),True,0.03430154283978137,0.03485833048143567,3,3
440,贾德普,Upper Subansiri,Unknown,Arunachal Pradesh,True,28.4082012,93.7972842,30.217130636717734,control (non-VVP),True,0.03858488657062958,0.04661207587586054,3,3
441,嘎如,Upper Subansiri,Unknown,Arunachal Pradesh,True,28.4068583,93.7942953,30.352527848657463,control (non-VVP),True,0.03994689733062444,0.04403819865560497,3,3
442,阿赖根布,Upper Subansiri,Unknown,Arunachal Pradesh,True,28.4059921,93.808704,30.537852652997465,control (non-VVP),True,0.032780238254734,0.034550844513193124,3,3
443,Orak Camp,Upper Subansiri,Unknown,Arunachal Pradesh,True,28.3665963,93.5461814,30.58926154225035,control (non-VVP),True,0.04544131741153421,0.045658058727981614,4,5
444,Ketha,Upper Subansiri,Unknown,Arunachal Pradesh,True,28.4307648,94.061466,30.83898483127514,control (non-VVP),True,0.03376367247517742,0.03201271178279051,8,6
445,Raba,Upper Subansiri,Unknown,Arunachal Pradesh,True,28.4054645,93.8353976,30.93107120811105,control (non-VVP),True,0.032661780008166115,0.044064688857497765,3,3
446,AkI,Upper Subansiri,Unknown,Arunachal Pradesh,True,28.4045203,93.7242887,31.0993071581252,control (non-VVP),True,0.038931763635112915,0.0593663732582963,3,3
447,Mojang,Upper Subansiri,Unknown,Arunachal Pradesh,True,28.4013177,93.8229042,31.20281418527646,control (non-VVP),True,0.03959464193727554,0.03863944245141416,3,3
448,Ngoju,Upper Subansiri,Unknown,Arunachal Pradesh,True,28.399193,93.7068591,31.30343407328185,control (non-VVP),True,0.03446995411413993,0.039326000551238395,3,3
449,Keojariang,Upper Subansiri,Unknown,Arunachal Pradesh,True,28.4009028,93.8320953,31.37704816497124,control (non-VVP),True,0.047689854383671834,0.07994081820441384,3,3
450,Bogun,Upper Subansiri,Unknown,Arunachal Pradesh,True,28.3958767,93.6960267,31.409263037611804,control (non-VVP),True,0.03363060312200967,0.03409081213510715,3,3
451,Nava,Upper Subansiri,Unknown,Arunachal Pradesh,True,28.3909608,93.6799521,31.63847804253896,control (non-VVP),True,0.04987851593917912,0.05665319995472136,3,3
452,Nilo,Upper Subansiri,Unknown,Arunachal Pradesh,True,28.3872503,93.6546784,31.726628462853856,control (non-VVP),True,0.03381652574950857,0.03288329840014428,4,5
453,Myabe,Upper Subansiri,Unknown,Arunachal Pradesh,True,28.3992853,93.8502203,31.879304201323723,control (non-VVP),True,0.047053270738279154,0.03716028176617355,3,3
454,贡岗,West Kameng,Unknown,Arunachal Pradesh,True,26.8952222,92.1170503,4.154187721357816,control (non-VVP),True,0.121850832308482,0.10741677539159974,3,7
455,Balem,West Kameng,Unknown,Arunachal Pradesh,True,26.9649897,92.1516917,7.302075731076228,control (non-VVP),True,0.04157365753565231,,3,7
456,Rongthangjurpam,West Kameng,Unknown,Arunachal Pradesh,True,27.0382758,92.1315055,7.891072038314255,control (non-VVP),True,0.06591553330864844,0.028143444227814743,3,8
457,若波朗钦,West Kameng,Unknown,Arunachal Pradesh,True,27.0752385,92.1082163,7.903609763820291,control (non-VVP),True,,0.06692896029703674,3,8
458,Yukmadung,West Kameng,Unknown,Arunachal Pradesh,True,27.4213253,92.1244746,8.333393795069465,control (non-VVP),True,,0.08441703679511957,0,1
459,Warrangpam,West Kameng,Unknown,Arunachal Pradesh,True,27.1186044,92.0745879,8.98308426545462,control (non-VVP),True,0.045237078758812416,0.05627272817727887,9,16
460,Ghāstoli,Chamoli,Unknown,Uttarakhand,True,30.8592089,79.4699913,11.914449524802585,control (non-VVP),True,0.05836765452772218,0.060059189646502045,13,15
461,Niti,Chamoli,Unknown,Uttarakhand,True,30.7776642,79.8411215,13.810147936633122,control (non-VVP),True,0.052552376221267,0.07054882657291445,13,15
462,MAHAR GAON,Chamoli,Unknown,Uttarakhand,True,30.7109424,79.8743727,18.82830218116584,control (non-VVP),True,0.060733510892636546,0.0695503143477121,18,22
463,Pharkia,Chamoli,Unknown,Uttarakhand,True,30.7318289,79.8262831,18.89002530397776,control (non-VVP),True,0.04948529608997763,0.06813207129910669,13,15
464,Kurkuti,Chamoli,Unknown,Uttarakhand,True,30.7065954,79.8754333,19.257221680206065,control (non-VVP),True,0.05926443239626821,0.07348066238062174,18,22
465,Ryal Bagar,Chamoli,Unknown,Uttarakhand,True,30.7110763,79.8435457,19.93625372763593,control (non-VVP),True,0.03831597315440627,0.040944493719335125,18,22
466,Kosa,Chamoli,Unknown,Uttarakhand,True,30.67793,79.8609495,22.70652399985677,control (non-VVP),True,0.051258128076283646,0.045105868742836994,18,22
467,Ghangaria,Chamoli,Unknown,Uttarakhand,True,30.7014544,79.5938002,26.31062216633642,control (non-VVP),True,0.06865967026673092,0.07213169872282599,18,22
468,Kajila,Chamoli,Unknown,Uttarakhand,True,30.6972318,79.5898879,26.75920046410928,control (non-VVP),True,0.04202503249996646,0.04660531161148408,18,22
469,SINGLA,Chamoli,Unknown,Uttarakhand,True,30.6462444,79.8258027,27.175157144580066,control (non-VVP),True,0.055615975701998784,0.05789080680916491,18,22
470,Jelam,Chamoli,Unknown,Uttarakhand,True,30.6441526,79.8259171,27.38526145533936,control (non-VVP),True,0.05932141138333758,0.060474294105849244,18,22
471,Hanumanchatti,Chamoli,Unknown,Uttarakhand,True,30.6955217,79.5141532,27.604198128101256,control (non-VVP),True,0.05461006580393874,0.05919971693208177,18,22
472,DRONAGIRI,Chamoli,Unknown,Uttarakhand,True,30.5991704,79.8680413,27.76162744355928,control (non-VVP),True,0.045725735588880906,0.04001231655459155,5,7
473,Lambagad,Chamoli,Unknown,Uttarakhand,True,30.692639,79.5132394,27.935227028140023,control (non-VVP),True,0.06106395667282166,0.052288742623891195,18,22
474,GARPAK,Chamoli,Unknown,Uttarakhand,True,30.6269079,79.854244,28.23676669151424,control (non-VVP),True,0.033606747868726916,0.038690763304690116,5,7
475,Bhyudar,Chamoli,Unknown,Uttarakhand,True,30.674709,79.5913479,29.259897647969115,control (non-VVP),True,0.04601290834958568,0.04720283483751455,18,22
476,Khirao,Chamoli,Unknown,Uttarakhand,True,30.6849562,79.4763374,29.81393619398809,control (non-VVP),True,0.04148582403023706,0.039178364180115256,18,22
477,KAGA,Chamoli,Unknown,Uttarakhand,True,30.6124584,79.8238599,30.73137382810968,control (non-VVP),True,0.03617227832113225,0.04393800271386703,5,7
478,Jumma,Chamoli,Unknown,Uttarakhand,True,30.60791,79.80606,31.82623184079268,control (non-VVP),True,0.05289777719578456,0.042756915201984366,5,7
479,Sal,Chamoli,Unknown,Uttarakhand,True,30.6497801,79.5825101,31.99807128252253,control (non-VVP),True,0.0402950653582859,0.041913704646634665,18,22
480,Lambagarh,Chamoli,Unknown,Uttarakhand,True,30.6541078,79.5165784,32.0553341957228,control (non-VVP),True,0.0649368497388391,0.0888402790737928,18,22
481,Nayachutti,Chamoli,Unknown,Uttarakhand,True,30.6485378,79.5332429,32.41449625832039,control (non-VVP),True,0.04570833051900912,0.05182493798169566,18,22
482,Pulna,Chamoli,Unknown,Uttarakhand,True,30.6357595,79.5716275,33.554494849387154,control (non-VVP),True,0.040230016101684925,0.07014886816474714,18,22
483,Will Pulna,Chamoli,Unknown,Uttarakhand,True,30.635211,79.5724562,33.61399138587271,control (non-VVP),True,0.039830142990789325,0.0699298997228907,18,22
484,Sumla,Uttarkashi,Unknown,Uttarakhand,True,31.3643581,79.1315444,5.627779859426751,control (non-VVP),True,0.04534965723044798,0.04518453789975068,26,30
485,波林三多,Uttarkashi,Unknown,Uttarakhand,True,31.3063902,79.1304897,8.97346728316324,control (non-VVP),True,0.04283011866077779,0.05083993705580774,26,30
486,Tirpani,Uttarkashi,Unknown,Uttarakhand,True,31.2764904,79.1066801,12.781892511914991,control (non-VVP),True,0.03481301713533336,0.03672754312690541,26,30
487,Nilapani,Uttarkashi,Unknown,Uttarakhand,True,31.1133518,79.1553581,15.061773828748594,control (non-VVP),True,0.05102381232610722,0.05097823725337409,26,29
488,桑村,Uttarkashi,Unknown,Uttarakhand,True,31.1815194,79.044165,15.272434644969527,control (non-VVP),True,0.04266247692072999,0.04318050517913377,26,29
489,葱莎,Uttarkashi,Unknown,Uttarakhand,True,31.1126554,79.0053748,19.17764189917796,control (non-VVP),True,0.04573456600825274,0.04619938372262396,46,50
490,Hindoligad,Uttarkashi,Unknown,Uttarakhand,True,31.0767806,78.9614641,21.732777927080967,control (non-VVP),True,0.04134563453935945,0.04428962746318849,46,50
491,Karchha,Uttarkashi,Unknown,Uttarakhand,True,31.04462,78.92578,24.95764711311822,control (non-VVP),True,0.04399787002915444,0.044608078301935604,46,50
492,Mukhba,Uttarkashi,Unknown,Uttarakhand,True,31.0449555,78.7799246,26.980573712116133,control (non-VVP),True,0.14195802752273853,0.14892037243856587,20,21
493,Lanka,Uttarkashi,Unknown,Uttarakhand,True,31.0302365,78.8679805,27.02544209422259,control (non-VVP),True,0.04755416337002727,0.04170694139773115,20,21
494,Bhaironghati,Uttarkashi,Unknown,Uttarakhand,True,31.0267173,78.8678798,27.410613091794325,control (non-VVP),True,0.04719875655444227,0.042016272636989274,20,21
495,Harsil,Uttarkashi,Unknown,Uttarakhand,True,31.0369099,78.7506484,28.055064151573287,control (non-VVP),True,0.16244366395434395,0.18262583580542965,20,21
496,Halunga,Uttarkashi,Unknown,Uttarakhand,True,31.0334361,78.7436711,28.520791760275166,control (non-VVP),True,0.056646741800927075,0.051867803629097875,20,21
