village_id,village,district,block,state,is_core_sample,latitude,longitude,distance_to_border_km,village_source,district_verified
440,贾德普,Upper Subansiri,Unknown,Arunachal Pradesh,True,28.4082012,93.7972842,30.217130636717734,control (non-VVP),True
441,嘎如,Upper Subansiri,Unknown,Arunachal Pradesh,True,28.4068583,93.7942953,30.352527848657463,control (non-VVP),True
442,阿赖根布,Upper Subansiri,Unknown,Arunachal Pradesh,True,28.4059921,93.808704,30.537852652997465,control (non-VVP),True
443,Orak Camp,Upper Subansiri,Unknown,Arunachal Pradesh,True,28.3665963,93.5461814,30.58926154225035,control (non-VVP),True
444,Ketha,Upper Subansiri,Unknown,Arunachal Pradesh,True,28.4307648,94.061466,30.83898483127514,control (non-VVP),True
445,Raba,Upper Subansiri,Unknown,Arunachal Pradesh,True,28.4054645,93.8353976,30.93107120811105,control (non-VVP),True
446,AkI,Upper Subansiri,Unknown,Arunachal Pradesh,True,28.4045203,93.7242887,31.0993071581252,control (non-VVP),True
447,Mojang,Upper Subansiri,Unknown,Arunachal Pradesh,True,28.4013177,93.8229042,31.20281418527646,control (non-VVP),True
448,Ngoju,Upper Subansiri,Unknown,Arunachal Pradesh,True,28.399193,93.7068591,31.30343407328185,control (non-VVP),True
449,Keojariang,Upper Subansiri,Unknown,Arunachal Pradesh,True,28.4009028,93.8320953,31.37704816497124,control (non-VVP),True
450,Bogun,Upper Subansiri,Unknown,Arunachal Pradesh,True,28.3958767,93.6960267,31.409263037611804,control (non-VVP),True
451,Nava,Upper Subansiri,Unknown,Arunachal Pradesh,True,28.3909608,93.6799521,31.63847804253896,control (non-VVP),True
452,Nilo,Upper Subansiri,Unknown,Arunachal Pradesh,True,28.3872503,93.6546784,31.726628462853856,control (non-VVP),True
453,Myabe,Upper Subansiri,Unknown,Arunachal Pradesh,True,28.3992853,93.8502203,31.879304201323723,control (non-VVP),True
454,贡岗,West Kameng,Unknown,Arunachal Pradesh,True,26.8952222,92.1170503,4.154187721357816,control (non-VVP),True
455,Balem,West Kameng,Unknown,Arunachal Pradesh,True,26.9649897,92.1516917,7.302075731076228,control (non-VVP),True
456,Rongthangjurpam,West Kameng,Unknown,Arunachal Pradesh,True,27.0382758,92.1315055,7.891072038314255,control (non-VVP),True
457,若波朗钦,West Kameng,Unknown,Arunachal Pradesh,True,27.0752385,92.1082163,7.903609763820291,control (non-VVP),True
458,Yukmadung,West Kameng,Unknown,Arunachal Pradesh,True,27.4213253,92.1244746,8.333393795069465,control (non-VVP),True
459,Warrangpam,West Kameng,Unknown,Arunachal Pradesh,True,27.1186044,92.0745879,8.98308426545462,control (non-VVP),True
460,Ghāstoli,Chamoli,Unknown,Uttarakhand,True,30.8592089,79.4699913,11.914449524802585,control (non-VVP),True
461,Niti,Chamoli,Unknown,Uttarakhand,True,30.7776642,79.8411215,13.810147936633122,control (non-VVP),True
462,MAHAR GAON,Chamoli,Unknown,Uttarakhand,True,30.7109424,79.8743727,18.82830218116584,control (non-VVP),True
463,Pharkia,Chamoli,Unknown,Uttarakhand,True,30.7318289,79.8262831,18.89002530397776,control (non-VVP),True
464,Kurkuti,Chamoli,Unknown,Uttarakhand,True,30.7065954,79.8754333,19.257221680206065,control (non-VVP),True
465,Ryal Bagar,Chamoli,Unknown,Uttarakhand,True,30.7110763,79.8435457,19.93625372763593,control (non-VVP),True
466,Kosa,Chamoli,Unknown,Uttarakhand,True,30.67793,79.8609495,22.70652399985677,control (non-VVP),True
467,Ghangaria,Chamoli,Unknown,Uttarakhand,True,30.7014544,79.5938002,26.31062216633642,control (non-VVP),True
468,Kajila,Chamoli,Unknown,Uttarakhand,True,30.6972318,79.5898879,26.75920046410928,control (non-VVP),True
469,SINGLA,Chamoli,Unknown,Uttarakhand,True,30.6462444,79.8258027,27.175157144580066,control (non-VVP),True
470,Jelam,Chamoli,Unknown,Uttarakhand,True,30.6441526,79.8259171,27.38526145533936,control (non-VVP),True
471,Hanumanchatti,Chamoli,Unknown,Uttarakhand,True,30.6955217,79.5141532,27.604198128101256,control (non-VVP),True
472,DRONAGIRI,Chamoli,Unknown,Uttarakhand,True,30.5991704,79.8680413,27.76162744355928,control (non-VVP),True
473,Lambagad,Chamoli,Unknown,Uttarakhand,True,30.692639,79.5132394,27.935227028140023,control (non-VVP),True
474,GARPAK,Chamoli,Unknown,Uttarakhand,True,30.6269079,79.854244,28.23676669151424,control (non-VVP),True
475,Bhyudar,Chamoli,Unknown,Uttarakhand,True,30.674709,79.5913479,29.259897647969115,control (non-VVP),True
476,Khirao,Chamoli,Unknown,Uttarakhand,True,30.6849562,79.4763374,29.81393619398809,control (non-VVP),True
477,KAGA,Chamoli,Unknown,Uttarakhand,True,30.6124584,79.8238599,30.73137382810968,control (non-VVP),True
478,Jumma,Chamoli,Unknown,Uttarakhand,True,30.60791,79.80606,31.82623184079268,control (non-VVP),True
479,Sal,Chamoli,Unknown,Uttarakhand,True,30.6497801,79.5825101,31.99807128252253,control (non-VVP),True
480,Lambagarh,Chamoli,Unknown,Uttarakhand,True,30.6541078,79.5165784,32.0553341957228,control (non-VVP),True
481,Nayachutti,Chamoli,Unknown,Uttarakhand,True,30.6485378,79.5332429,32.41449625832039,control (non-VVP),True
482,Pulna,Chamoli,Unknown,Uttarakhand,True,30.6357595,79.5716275,33.554494849387154,control (non-VVP),True
483,Will Pulna,Chamoli,Unknown,Uttarakhand,True,30.635211,79.5724562,33.61399138587271,control (non-VVP),True
484,Sumla,Uttarkashi,Unknown,Uttarakhand,True,31.3643581,79.1315444,5.627779859426751,control (non-VVP),True
485,波林三多,Uttarkashi,Unknown,Uttarakhand,True,31.3063902,79.1304897,8.97346728316324,control (non-VVP),True
486,Tirpani,Uttarkashi,Unknown,Uttarakhand,True,31.2764904,79.1066801,12.781892511914991,control (non-VVP),True
487,Nilapani,Uttarkashi,Unknown,Uttarakhand,True,31.1133518,79.1553581,15.061773828748594,control (non-VVP),True
488,桑村,Uttarkashi,Unknown,Uttarakhand,True,31.1815194,79.044165,15.272434644969527,control (non-VVP),True
489,葱莎,Uttarkashi,Unknown,Uttarakhand,True,31.1126554,79.0053748,19.17764189917796,control (non-VVP),True
490,Hindoligad,Uttarkashi,Unknown,Uttarakhand,True,31.0767806,78.9614641,21.732777927080967,control (non-VVP),True
491,Karchha,Uttarkashi,Unknown,Uttarakhand,True,31.04462,78.92578,24.95764711311822,control (non-VVP),True
492,Mukhba,Uttarkashi,Unknown,Uttarakhand,True,31.0449555,78.7799246,26.980573712116133,control (non-VVP),True
493,Lanka,Uttarkashi,Unknown,Uttarakhand,True,31.0302365,78.8679805,27.02544209422259,control (non-VVP),True
494,Bhaironghati,Uttarkashi,Unknown,Uttarakhand,True,31.0267173,78.8678798,27.410613091794325,control (non-VVP),True
495,Harsil,Uttarkashi,Unknown,Uttarakhand,True,31.0369099,78.7506484,28.055064151573287,control (non-VVP),True
496,Halunga,Uttarkashi,Unknown,Uttarakhand,True,31.0334361,78.7436711,28.520791760275166,control (non-VVP),True
497,Dhakroliya,Uttarkashi,Unknown,Uttarakhand,True,31.0349208,78.7312391,28.54448149749177,control (non-VVP),True
498,Sunagar,Uttarkashi,Unknown,Uttarakhand,True,31.01578,78.71155,31.0016111786727,control (non-VVP),True
499,Suki,Uttarkashi,Unknown,Uttarakhand,True,31.0029571,78.7013016,32.61251940187505,control (non-VVP),True
500,Bhojwasa,Uttarkashi,Unknown,Uttarakhand,True,30.9504464,79.051513,33.50614382681282,control (non-VVP),True
501,Cherbasa,Uttarkashi,Unknown,Uttarakhand,True,30.9798732,79.0239489,33.59856849202152,control (non-VVP),True
502,Bhangeli,Uttarkashi,Unknown,Uttarakhand,True,30.9173929,78.6694748,42.55822493242618,control (non-VVP),True
503,Gangnani (village),Uttarkashi,Unknown,Uttarakhand,True,30.9124564,78.67581,42.93741159736116,control (non-VVP),True
504,Seema,Uttarkashi,Unknown,Uttarakhand,True,31.1170286,78.3499378,43.2062044546696,control (non-VVP),True
505,Yamunotri,Uttarkashi,Unknown,Uttarakhand,True,30.999214,78.4626951,43.56636837738584,control (non-VVP),True
506,Osla,Uttarkashi,Unknown,Uttarakhand,True,31.1188962,78.3427722,43.702470708703984,control (non-VVP),True
507,Hurri,Uttarkashi,Unknown,Uttarakhand,True,30.900444,78.694016,43.85649707889107,control (non-VVP),True
508,Gangnani,Uttarkashi,Unknown,Uttarakhand,True,30.9029774,78.6797824,43.870251674210536,control (non-VVP),True
509,Sungar,Uttarkashi,Unknown,Uttarakhand,True,30.8932364,78.6782549,44.95526774068584,control (non-VVP),True
510,Panwani,Uttarkashi,Unknown,Uttarakhand,True,31.1162624,78.3290382,44.99273687783485,control (non-VVP),True
511,Gangwar,Uttarkashi,Unknown,Uttarakhand,True,31.1081301,78.3128214,46.782319991467176,control (non-VVP),True
512,Janki Chatti,Uttarkashi,Unknown,Uttarakhand,True,30.9764513,78.4383369,46.98872281721196,control (non-VVP),True
513,Kharsālī,Uttarkashi,Unknown,Uttarakhand,True,30.9727889,78.4382202,47.31439009250329,control (non-VVP),True
514,Thangdung,Tawang,Unknown,Arunachal Pradesh,True,27.4924362,91.6448955,0.05304973567445933,control (non-VVP),False
515,Chhema,Tawang,Unknown,Arunachal Pradesh,True,27.4766454,91.6640409,0.07075224943838661,control (non-VVP),False
516,Rashuthang,Tawang,Unknown,Arunachal Pradesh,True,27.1326518,91.9873523,0.21369323212915792,control (non-VVP),False
517,Khiliphu,Tawang,Unknown,Arunachal Pradesh,True,27.1933491,92.0177941,0.3846018236658946,control (non-VVP),False
518,Melongkhar,Tawang,Unknown,Arunachal Pradesh,True,27.4716594,91.6684389,0.4707461211988669,control (non-VVP),False
519,Tshothang,Tawang,Unknown,Arunachal Pradesh,True,27.1330028,91.9950426,0.5363907890614762,control (non-VVP),False
520,Manam,Tawang,Unknown,Arunachal Pradesh,True,27.4881511,91.6402804,0.6075063764981591,control (non-VVP),False
521,Yerphel,Tawang,Unknown,Arunachal Pradesh,True,27.4708286,91.6567729,0.9002989595175754,control (non-VVP),False
522,Doogti,Tawang,Unknown,Arunachal Pradesh,True,27.4825186,91.6917615,1.262515030897246,control (non-VVP),False
523,Buri,Tawang,Unknown,Arunachal Pradesh,True,27.5138525,91.6470731,1.3784428309811594,control (non-VVP),False
524,勒村,Tawang,Unknown,Arunachal Pradesh,True,27.818098,91.7506349,1.4629941351242544,control (non-VVP),False
525,Dudunghar,Tawang,Unknown,Arunachal Pradesh,True,27.5069344,91.6530079,1.5845961590826654,control (non-VVP),False
526,Serzhong,Tawang,Unknown,Arunachal Pradesh,True,27.1264072,91.9705006,1.773329869788568,control (non-VVP),False
527,Gonong,Tawang,Unknown,Arunachal Pradesh,True,27.1258692,91.9685764,1.954115715779912,control (non-VVP),False
528,Blaiteng,Tawang,Unknown,Arunachal Pradesh,True,27.505442,91.6575862,1.9598216987706023,control (non-VVP),False
529,Shengdang,Tawang,Unknown,Arunachal Pradesh,True,27.4844282,91.622125,2.2570451148270707,control (non-VVP),False
530,Dongmareng,Tawang,Unknown,Arunachal Pradesh,True,27.5064997,91.6610772,2.297958008278038,control (non-VVP),False
531,Dungmanma,Tawang,Unknown,Arunachal Pradesh,True,27.0965531,91.9635015,2.5384823546267046,control (non-VVP),False
532,Chhemkhar,Tawang,Unknown,Arunachal Pradesh,True,27.4797134,91.6218298,2.5885902511741694,control (non-VVP),False
533,Deptsang,Tawang,Unknown,Arunachal Pradesh,True,27.0530872,91.9825709,2.6697319999145583,control (non-VVP),False
534,嘎林久村,Tawang,Unknown,Arunachal Pradesh,True,27.8293568,91.7604054,2.670622656684135,control (non-VVP),False
535,Kaben,Tawang,Unknown,Arunachal Pradesh,True,27.489457,91.7279816,3.0298278851124576,control (non-VVP),False
536,汤乌村,Tawang,Unknown,Arunachal Pradesh,True,27.7949174,92.0216484,3.1750758441319165,control (non-VVP),False
537,Rolam,Tawang,Unknown,Arunachal Pradesh,True,27.4497486,91.651622,3.286415262060078,control (non-VVP),False
538,Marmey,Tawang,Unknown,Arunachal Pradesh,True,27.5382332,91.6496721,3.3525511690259813,control (non-VVP),False
539,岗萨洞村,Tawang,Unknown,Arunachal Pradesh,True,27.7632673,91.9052521,3.488798536311699,control (non-VVP),False
540,Khinyel,Tawang,Unknown,Arunachal Pradesh,True,27.4814952,91.6087837,3.5922025763329763,control (non-VVP),False
541,Hatung La,Tawang,Unknown,Arunachal Pradesh,True,27.7767145,91.7101807,3.6055196883885046,control (non-VVP),False
542,肖村,Tawang,Unknown,Arunachal Pradesh,True,27.7647714,91.9106823,3.647695054534462,control (non-VVP),False
543,昂定村,Tawang,Unknown,Arunachal Pradesh,True,27.7867208,91.8859646,3.79469937894999,control (non-VVP),False
544,肖康桑村,Tawang,Unknown,Arunachal Pradesh,True,27.7654854,91.9187235,3.8408363519477975,control (non-VVP),False
545,热吉干布村,Tawang,Unknown,Arunachal Pradesh,True,27.7800424,91.8914322,3.8591582984633734,control (non-VVP),False
546,Murshindama,Tawang,Unknown,Arunachal Pradesh,True,27.4900655,91.6009715,3.86582329401555,control (non-VVP),False
547,Bakpa,Tawang,Unknown,Arunachal Pradesh,True,27.4808559,91.6030526,4.137398419465273,control (non-VVP),False
548,Chelengdung,Tawang,Unknown,Arunachal Pradesh,True,27.5402668,91.6598059,4.1381078596207095,control (non-VVP),False
549,Maeldung,Tawang,Unknown,Arunachal Pradesh,True,27.4856619,91.602426,4.156678971974879,control (non-VVP),False
550,贤村,Tawang,Unknown,Arunachal Pradesh,True,27.8436163,91.7583626,4.25773595035611,control (non-VVP),False
551,Pajab,Tawang,Unknown,Arunachal Pradesh,True,27.4874232,91.5980381,4.278181756290751,control (non-VVP),False
552,Dungjee,Tawang,Unknown,Arunachal Pradesh,True,27.4989655,92.0097869,4.297136495986306,control (non-VVP),False
553,Benig,Tawang,Unknown,Arunachal Pradesh,True,27.499111,91.7352285,4.302094159838689,control (non-VVP),False
554,User,Tawang,Unknown,Arunachal Pradesh,True,27.5441215,91.6573264,4.332662551885869,control (non-VVP),False
555,Phomang,Tawang,Unknown,Arunachal Pradesh,True,27.5125531,91.694958,4.594783190459134,control (non-VVP),False
556,Sanghar,Tawang,Unknown,Arunachal Pradesh,True,27.5320099,91.6739901,4.655048653488116,control (non-VVP),False
557,Amatulla,Tawang,Unknown,Arunachal Pradesh,True,26.9164238,92.1272069,4.677931695751436,control (non-VVP),False
558,Tsechu,Tawang,Unknown,Arunachal Pradesh,True,27.7228408,92.0148221,4.839255499380271,control (non-VVP),False
559,Dormeleng,Tawang,Unknown,Arunachal Pradesh,True,27.536051,91.6739209,4.872489192383831,control (non-VVP),False
560,Bagajang Gompa,Tawang,Unknown,Arunachal Pradesh,True,27.5002605,92.0203955,4.958258166043775,control (non-VVP),False
561,Tokshing,Tawang,Unknown,Arunachal Pradesh,True,27.4808904,91.593587,5.122650449450419,control (non-VVP),False
562,Hoongla,Tawang,Unknown,Arunachal Pradesh,True,27.5133024,91.7221181,5.219682444374062,control (non-VVP),False
563,Jyonkhar,Tawang,Unknown,Arunachal Pradesh,True,27.4166116,91.8630804,5.32297028667344,control (non-VVP),False
564,Yalang,Tawang,Unknown,Arunachal Pradesh,True,27.4502664,91.6143036,5.344180485109096,control (non-VVP),False
565,Draktsa,Tawang,Unknown,Arunachal Pradesh,True,27.4787894,91.5913526,5.444411778180608,control (non-VVP),False
566,Kharung,Tawang,Unknown,Arunachal Pradesh,True,27.5083212,91.7443344,5.472869874542752,control (non-VVP),False
567,Sazo,Tawang,Unknown,Arunachal Pradesh,True,27.5211872,91.6919115,5.481263190914099,control (non-VVP),False
568,Phongmey,Tawang,Unknown,Arunachal Pradesh,True,27.4070065,91.7604157,5.607059510498883,control (non-VVP),False
569,Domtshang,Tawang,Unknown,Arunachal Pradesh,True,27.4997616,91.5585743,5.782144752556093,control (non-VVP),False
570,Bulaisen,Tawang,Unknown,Arunachal Pradesh,True,27.7447203,91.6940265,5.82737530462685,control (non-VVP),False
571,Zirkhim,Tawang,Unknown,Arunachal Pradesh,True,27.759106,91.6987037,5.859782408176547,control (non-VVP),False
572,Kharteng,Tawang,Unknown,Arunachal Pradesh,True,27.5322737,91.68881,5.999022821529483,control (non-VVP),False
573,次麦夺村,Tawang,Unknown,Arunachal Pradesh,True,27.8974291,92.1766052,6.052669664149844,control (non-VVP),False
574,Phanbu,Tawang,Unknown,Arunachal Pradesh,True,27.6755489,91.5190859,6.305048458247884,control (non-VVP),False
575,Omling Gumpha,Tawang,Unknown,Arunachal Pradesh,True,27.3154109,92.1483055,6.3896102932832,control (non-VVP),False
576,Malang,Tawang,Unknown,Arunachal Pradesh,True,26.9199558,91.5006852,6.544052295400638,control (non-VVP),False
577,Sayphu,Tawang,Unknown,Arunachal Pradesh,True,27.3989221,91.7976093,6.574000800085611,control (non-VVP),False
578,Taktsang,Tawang,Unknown,Arunachal Pradesh,True,27.7202129,91.7987847,6.611126228743398,control (non-VVP),False
579,Bimkhar,Tawang,Unknown,Arunachal Pradesh,True,27.5996103,91.5097951,6.638943392136434,control (non-VVP),False
580,Baghar,Tawang,Unknown,Arunachal Pradesh,True,27.5386646,91.692876,6.666281448423297,control (non-VVP),False
581,多塘村,Tawang,Unknown,Arunachal Pradesh,True,27.903248,92.1752696,6.687710366493971,control (non-VVP),False
582,Chongti,Tawang,Unknown,Arunachal Pradesh,True,26.9210081,91.5019834,6.702028757469772,control (non-VVP),False
583,Surbin,Tawang,Unknown,Arunachal Pradesh,True,27.6044729,91.6478797,6.702895702948471,control (non-VVP),False
584,聚塘贡村,Tawang,Unknown,Arunachal Pradesh,True,27.8906837,92.1452425,6.822658743170266,control (non-VVP),False
585,Lengkhar,Tawang,Unknown,Arunachal Pradesh,True,27.5034784,91.5433416,6.853299421939489,control (non-VVP),False
586,Milum,Tawang,Unknown,Arunachal Pradesh,True,26.9234976,91.5029731,6.994210696636249,control (non-VVP),False
587,Serpang,Tawang,Unknown,Arunachal Pradesh,True,27.4822039,91.5608666,7.013018805295741,control (non-VVP),False
588,Bilam,Tawang,Unknown,Arunachal Pradesh,True,26.9275894,91.4938939,7.124552220484405,control (non-VVP),False
589,Mitshishing,Tawang,Unknown,Arunachal Pradesh,True,26.9259082,91.501286,7.177685965942646,control (non-VVP),False
590,Bayling,Tawang,Unknown,Arunachal Pradesh,True,27.6261775,91.5004863,7.217830939928738,control (non-VVP),False
591,Phugyang,Tawang,Unknown,Arunachal Pradesh,True,27.4398176,91.5994167,7.2256821397821485,control (non-VVP),False
592,Neygang,North,Unknown,Sikkim,True,26.8222735,89.2456924,0.03543978271850067,control (non-VVP),False
593,Mangalbare,North,Unknown,Sikkim,True,26.9641686,88.0931146,0.06464049248044747,control (non-VVP),False
594,Tingtingma,North,Unknown,Sikkim,True,26.83608,89.2607505,0.13740037267419083,control (non-VVP),False
595,Tading,North,Unknown,Sikkim,True,26.842835,89.2980981,0.1836409106089793,control (non-VVP),False
596,Katao,North,Unknown,Sikkim,True,27.6714244,88.8140893,0.40930928298093117,control (non-VVP),False
597,Kupup,North,Unknown,Sikkim,True,27.35065,88.8396693,0.42207797028799765,control (non-VVP),False
598,Kumai,North,Unknown,Sikkim,True,26.9721659,88.8529694,0.44969222429303374,control (non-VVP),False
599,Sherathang,North,Unknown,Sikkim,True,27.3803999,88.8152126,0.49369636939730377,control (non-VVP),False
600,Gidaibir,North,Unknown,Sikkim,True,26.8366987,89.2715013,0.4987423550079105,control (non-VVP),False
601,Marwatraya,North,Unknown,Sikkim,True,26.8521011,89.3113536,0.537664567588106,control (non-VVP),False
602,Daduwachok,North,Unknown,Sikkim,True,27.278697,88.0127539,0.6010992404530895,control (non-VVP),False
603,Doomshinggang,North,Unknown,Sikkim,True,26.819084,89.1416207,0.6994205554095879,control (non-VVP),False
604,Nyoenpalingmaed,North,Unknown,Sikkim,True,26.8229454,89.2250516,0.7472079788470537,control (non-VVP),False
605,Shri Antu,North,Unknown,Sikkim,True,26.8809868,88.1307377,0.8495012448518934,control (non-VVP),False
606,Doleg,North,Unknown,Sikkim,True,26.819408,89.1716232,0.9051630724290842,control (non-VVP),False
607,Rongo,North,Unknown,Sikkim,True,27.0385628,88.8358784,0.9661025806763253,control (non-VVP),False
608,Todey,North,Unknown,Sikkim,True,27.1108271,88.8252278,1.0056724908623245,control (non-VVP),False
609,Dugpoling,North,Unknown,Sikkim,True,26.8538049,89.2820477,1.014366765057029,control (non-VVP),False
610,Hauri,North,Unknown,Sikkim,True,26.8351402,89.2827694,1.0515924551522455,control (non-VVP),False
611,Totopara,North,Unknown,Sikkim,True,26.8357066,89.3075323,1.1217663315424862,control (non-VVP),False
612,Gorkhe Bazar,North,Unknown,Sikkim,True,26.9554832,88.0775912,1.8877153943244096,control (non-VVP),False
613,Tumliṅ,North,Unknown,Sikkim,True,27.0312588,88.0689601,1.952452896070509,control (non-VVP),False
614,Gariabas,North,Unknown,Sikkim,True,27.024001,88.8656552,1.9886380969430393,control (non-VVP),False
615,Lachhungthang,North,Unknown,Sikkim,True,26.8295321,89.1899901,2.0402274335777815,control (non-VVP),False
616,Gurãse,North,Unknown,Sikkim,True,27.027135,88.0744586,2.092496369904318,control (non-VVP),False
617,Gairibas,North,Unknown,Sikkim,True,27.0592783,88.0246254,2.0927719373359936,control (non-VVP),False
618,Dangreyboog,North,Unknown,Sikkim,True,26.9392244,89.008113,2.139504061456761,control (non-VVP),False
619,काला पोखरी,North,Unknown,Sikkim,True,27.0788791,88.0171082,2.2196151166504423,control (non-VVP),False
620,Dadheli,North,Unknown,Sikkim,True,27.0860589,87.9548391,2.2898595952271785,control (non-VVP),False
621,लुम्चोक,North,Unknown,Sikkim,True,27.0800523,87.9589886,2.3395745634031484,control (non-VVP),False
622,Kandan,North,Unknown,Sikkim,True,27.2632886,87.9854179,2.387155050260856,control (non-VVP),False
623,Magargau,North,Unknown,Sikkim,True,27.2531652,87.9799507,2.4259457880824007,control (non-VVP),False
624,Changgu,North,Unknown,Sikkim,True,27.3778843,88.7709213,2.4303020148375434,control (non-VVP),False
625,Bikeybhanjan,North,Unknown,Sikkim,True,27.0929468,88.01296,2.4946215039078736,control (non-VVP),False
626,Megma,North,Unknown,Sikkim,True,27.0239524,88.0828861,2.5710113040084863,control (non-VVP),False
627,Sandakphu,North,Unknown,Sikkim,True,27.104806,88.0015441,2.579681664896949,control (non-VVP),False
628,Katrepakha,North,Unknown,Sikkim,True,26.9903319,88.9319658,2.607344879343358,control (non-VVP),False
629,Bugkha,North,Unknown,Sikkim,True,26.869138,89.2872405,2.6784303130882674,control (non-VVP),False
630,Chamurchi,North,Unknown,Sikkim,True,26.8827274,89.0903663,2.7225711132266324,control (non-VVP),False
631,Jhalong,North,Unknown,Sikkim,True,27.0401327,88.8732963,2.7465010739437283,control (non-VVP),False
632,Khamzangling,North,Unknown,Sikkim,True,26.9747954,88.9498508,2.9095350172627934,control (non-VVP),False
633,Tharphu,North,Unknown,Sikkim,True,26.9893377,88.9368045,2.9102798377936985,control (non-VVP),False
634,Yugo,North,Unknown,Sikkim,True,26.8975661,89.0839157,2.9168039369139316,control (non-VVP),False
635,Kardo,North,Unknown,Sikkim,True,26.9492965,88.9928788,2.9572807826624348,control (non-VVP),False
636,Paren,North,Unknown,Sikkim,True,27.0636736,88.8734078,2.979857761316277,control (non-VVP),False
637,Tonglu,North,Unknown,Sikkim,True,27.033721,88.0805457,3.0133994638598636,control (non-VVP),False
638,Samarjun,North,Unknown,Sikkim,True,27.2603728,87.975741,3.134339894708016,control (non-VVP),False
639,Chhubakha,North,Unknown,Sikkim,True,27.8241475,88.815369,3.225655994048761,control (non-VVP),False
640,Sisne,North,Unknown,Sikkim,True,27.2634845,87.9756726,3.281271091190319,control (non-VVP),False
641,Sampheling,North,Unknown,Sikkim,True,27.1213407,88.8490569,3.357082188195897,control (non-VVP),False
642,Rabi,North,Unknown,Sikkim,True,27.3014656,87.9929991,3.4248380521192847,control (non-VVP),False
643,Samphelgang,North,Unknown,Sikkim,True,27.1264595,88.8453086,3.601970449961409,control (non-VVP),False
644,Sepi,North,Unknown,Sikkim,True,27.2967297,87.9885069,3.618710893016439,control (non-VVP),False
645,Depheling,North,Unknown,Sikkim,True,26.9742504,88.9581871,3.6261462396301707,control (non-VVP),False
646,Nojangsa Nyipa,North,Unknown,Sikkim,True,26.8786124,89.3011236,3.641663302075516,control (non-VVP),False
647,Norgeygang,North,Unknown,Sikkim,True,27.1251166,88.8483354,3.649812594241609,control (non-VVP),False
648,Tsomgo,North,Unknown,Sikkim,True,27.3754372,88.7566799,3.6823171548991094,control (non-VVP),False
649,Ekrate,North,Unknown,Sikkim,True,27.252172,87.9651893,3.722050764424155,control (non-VVP),False
650,Karmaling,North,Unknown,Sikkim,True,27.1204516,88.8555324,3.729363223002584,control (non-VVP),False
651,Timbure,North,Unknown,Sikkim,True,27.2927386,87.9850534,3.751930497106271,control (non-VVP),False
652,Norbuling,North,Unknown,Sikkim,True,26.8925739,89.0972757,3.822535323022741,control (non-VVP),False
653,Sugure,North,Unknown,Sikkim,True,27.2608375,87.9680869,3.850674336389128,control (non-VVP),False
654,Kuengaling,North,Unknown,Sikkim,True,27.1353079,88.8366105,3.8651365949504757,control (non-VVP),False
655,Khangzhima,North,Unknown,Sikkim,True,26.9887258,88.950355,3.9124028155231376,control (non-VVP),False
656,Kharsaling,North,Unknown,Sikkim,True,26.9981042,88.9418471,3.919752320650081,control (non-VVP),False
657,Bindu,North,Unknown,Sikkim,True,27.0986121,88.8716429,3.9264302281607857,control (non-VVP),False
658,Sagadada,North,Unknown,Sikkim,True,27.2743415,87.9725518,4.055684917075906,control (non-VVP),False
659,Nagrakata,North,Unknown,Sikkim,True,26.887366,88.9115671,4.089471232915417,control (non-VVP),False
660,Beteni,North,Unknown,Sikkim,True,27.2990623,87.9842607,4.109805314172164,control (non-VVP),False
661,Samsing,North,Unknown,Sikkim,True,26.9891656,88.8036059,4.215283346249905,control (non-VVP),False
662,राम्चे (Ramche),North,Unknown,Sikkim,True,27.5940731,88.0313801,4.2397145853402165,control (non-VVP),False
663,Migphelgang,North,Unknown,Sikkim,True,27.1290662,88.8545122,4.363893173569808,control (non-VVP),False
664,Chamilindada,North,Unknown,Sikkim,True,27.2564045,87.9589886,4.476766394844066,control (non-VVP),False
665,Patshaling,North,Unknown,Sikkim,True,27.1459569,88.8314001,4.497957969345004,control (non-VVP),False
666,Sisne,North,Unknown,Sikkim,True,27.278902,87.9695767,4.532116420063161,control (non-VVP),False
667,Nojangsa Dangpa,North,Unknown,Sikkim,True,26.8871962,89.2838824,4.6843829051246955,control (non-VVP),False
668,Pangpema,North,Unknown,Sikkim,True,27.7878398,88.1100906,4.6922108464505925,control (non-VVP),False
669,Simana,North,Unknown,Sikkim,True,26.9846521,88.1356918,4.755966616225002,control (non-VVP),False
670,Gashingma,North,Unknown,Sikkim,True,26.8543744,89.1888303,4.791395856513222,control (non-VVP),False
671,Perunge,North,Unknown,Sikkim,True,27.2523041,87.9531478,4.821995927290392,control (non-VVP),False
672,Joenleksa,North,Unknown,Sikkim,True,26.9988785,88.9532304,4.8527674534351,control (non-VVP),False
673,Phanchebun,North,Unknown,Sikkim,True,27.0558235,87.9505824,4.880443684657196,control (non-VVP),False
674,Dombang,North,Unknown,Sikkim,True,27.7456823,88.777401,4.952018864728949,control (non-VVP),False
675,Tserima,North,Unknown,Sikkim,True,26.8970136,89.1079938,5.0001862830661485,control (non-VVP),False
676,Baichhadrangra,North,Unknown,Sikkim,True,26.8907462,89.1119796,5.051882633741652,control (non-VVP),False
677,Gangawa,North,Unknown,Sikkim,True,27.2961738,87.9718593,5.105567853365814,control (non-VVP),False
678,Muklabu,North,Unknown,Sikkim,True,27.2868659,87.9666335,5.15947744905538,control (non-VVP),False
